,TIME_PERIOD,AUT,BEL,BGR,CHE,CZE,DEU,DNK,EA20,ESP,EST,EU27_2020,FIN,FRA,GBR,GRC,HRV,HUN,IRL,ISL,ITA,LTU,LUX,LVA,NLD,NOR,POL,PRT,SVK,SVN,SWE,TUR,USA
191,2012-01,-0.2,-1.3,0.0,-1.5,0.3,0.0,0.7,-0.7,-0.9,0.0,-0.6,-0.4,-1.0,-2.2,-4.2,-0.1,1.4,-2.5,-2.0,-0.5,1.0,-2.9,1.7,-0.5,-3.6,0.1,-0.2,0.4,0.2,-0.8,1.6,0.4
192,2012-02,0.3,1.8,-0.1,0.7,0.2,0.1,0.6,0.1,-0.1,0.7,0.2,0.1,0.4,1.5,-4.1,0.4,0.6,1.6,2.9,0.1,0.1,3.6,-0.5,0.5,3.7,0.2,-0.3,0.2,0.5,0.7,1.0,0.4
193,2012-03,0.3,-0.1,-0.1,0.5,-0.6,0.1,-0.2,0.7,0.3,0.0,0.6,0.6,0.7,1.3,8.0,0.8,0.2,-0.1,0.0,0.9,0.0,0.9,-0.2,0.3,0.0,0.3,0.0,-0.1,-0.6,0.1,0.9,-0.1
194,2012-04,1.1,0.1,0.0,-0.1,0.3,0.3,-0.2,0.3,0.4,0.1,0.3,0.2,0.3,-1.2,-0.1,0.3,0.5,-0.3,1.2,0.4,-0.1,0.1,-0.2,-0.3,0.0,0.3,0.1,0.1,0.6,-0.3,0.8,0.0
195,2012-05,0.3,0.1,0.0,-0.8,-0.3,0.4,0.4,0.2,0.3,0.4,0.2,0.4,0.0,0.6,-0.1,0.3,0.1,-0.5,0.1,0.0,-0.1,0.0,-0.5,0.4,0.7,0.3,0.1,-0.1,-0.5,0.4,-0.5,-0.2
196,2012-06,0.1,0.1,0.0,0.8,-0.3,0.1,-0.7,0.1,0.1,-0.1,0.1,-0.3,0.3,0.0,0.0,-0.1,0.2,-0.5,0.3,0.0,0.5,-0.1,-0.4,0.1,-1.9,0.0,-0.3,-0.2,-0.3,-0.8,0.5,0.1
197,2012-07,-0.1,-1.5,0.2,-1.9,-0.4,-0.1,0.1,-0.7,-1.1,0.2,-0.6,-1.0,-1.3,-1.1,-2.8,-0.1,0.0,-0.6,-0.1,-0.5,0.3,-2.7,-0.2,-0.1,-0.3,0.0,0.0,0.0,0.0,-0.4,-0.5,0.0
198,2012-08,-0.1,1.8,0.2,0.4,0.0,0.0,1.6,0.2,0.1,0.5,0.2,0.9,1.1,0.8,-3.3,-0.1,0.3,0.6,-0.7,-0.1,0.1,3.3,-0.9,-0.3,-1.3,0.1,0.0,-0.2,-0.1,-0.1,0.7,-0.4
199,2012-09,0.3,0.0,0.4,0.2,-0.2,0.2,-0.3,0.5,0.8,-0.4,0.4,0.9,-0.1,0.5,5.0,0.1,-0.2,-0.3,1.5,0.6,0.0,0.3,-0.1,0.4,2.9,0.0,-0.1,0.4,0.5,0.3,0.2,-0.3
200,2012-10,0.4,0.1,0.2,0.2,0.0,-0.2,0.1,0.2,0.9,0.4,0.2,0.1,0.2,-0.6,-0.5,0.2,0.2,-0.3,0.7,0.2,0.7,0.2,0.1,1.0,0.7,0.3,0.2,-0.2,-0.9,-0.9,0.5,0.0
201,2012-11,0.2,0.2,0.1,-0.3,0.8,0.1,-0.4,0.1,0.3,0.3,0.1,0.5,0.1,-0.1,-0.1,0.4,0.1,0.1,0.6,0.1,-0.1,0.2,0.5,0.1,0.0,-0.1,-0.1,0.2,-0.3,0.1,0.2,0.1
202,2012-12,-0.1,0.0,0.2,-0.7,-0.3,0.0,-0.1,0.1,0.1,-0.2,0.1,0.0,0.5,1.3,0.0,0.0,0.1,0.0,0.4,0.0,-0.5,0.0,-0.5,-0.2,-0.3,0.1,0.0,0.0,0.3,-0.2,0.2,-0.2
203,2013-01,-0.6,-1.5,-0.5,-0.9,-0.2,0.1,-0.8,-0.5,-0.8,-0.1,-0.5,-1.1,-0.7,-2.3,-4.2,0.1,0.1,-3.1,-2.2,-0.1,1.0,-2.7,0.8,-0.1,-4.7,0.0,-0.2,0.4,0.3,-1.2,1.1,0.2
204,2013-02,0.4,2.1,0.0,0.6,0.4,0.1,-0.3,0.1,0.0,0.5,0.1,0.8,0.4,1.5,-4.3,0.0,0.2,1.9,2.7,-0.1,-0.5,3.1,-0.6,0.1,4.5,0.2,-0.1,-0.1,-0.5,-0.1,1.0,0.2
205,2013-03,1.0,0.1,-0.1,0.5,-0.1,0.3,1.2,0.6,0.2,-0.1,0.5,0.9,0.7,0.8,8.1,-0.2,-0.1,-0.3,0.5,0.5,0.4,0.2,0.6,0.1,-0.3,0.0,0.0,0.0,-0.2,0.4,0.1,-0.3
206,2013-04,0.6,0.2,-0.1,0.5,-0.3,0.1,-1.9,0.1,0.4,0.2,0.1,0.4,0.1,-1.3,-0.2,-0.1,0.2,-0.5,-0.2,0.2,-0.4,0.1,-0.6,-0.2,1.5,0.2,0.2,-0.1,-0.2,-0.6,0.5,-0.1
207,2013-05,0.3,0.1,0.0,-0.6,-0.1,0.1,2.4,0.2,0.4,-0.1,0.2,-0.3,0.2,1.1,-0.4,0.0,-0.1,-0.2,-0.3,0.1,0.0,0.3,0.8,-0.1,-1.3,0.0,-0.1,0.0,-0.3,1.5,-0.2,0.1
208,2013-06,-0.2,0.1,0.0,0.3,-0.2,0.1,-1.6,0.0,0.1,0.5,0.0,-0.4,0.0,-0.5,-0.3,-0.2,0.1,-0.6,-0.3,0.1,0.7,-0.3,-0.4,0.0,-2.2,-0.2,0.0,-0.1,0.3,-0.7,0.2,0.0
209,2013-07,-0.5,-1.5,-0.5,-0.9,-0.4,-0.3,0.4,-0.8,-1.2,-0.4,-0.7,-1.0,-1.4,-1.0,-4.1,-0.4,0.0,-0.8,-0.7,-0.4,-0.7,-3.1,0.8,-0.2,1.9,0.0,-0.2,0.1,0.1,-0.5,0.1,-0.5
210,2013-08,-0.3,1.7,0.2,0.3,-0.1,-0.1,0.9,0.1,-0.1,0.1,0.1,0.4,1.0,1.8,-4.1,0.0,-0.2,0.0,1.2,-0.1,0.3,3.5,-0.3,-0.6,-2.0,-0.2,-0.4,-0.1,0.5,0.2,0.0,-0.2
211,2013-09,0.7,0.2,0.0,-0.6,-0.7,0.1,0.1,0.5,0.3,0.2,0.4,1.0,0.2,0.2,8.5,0.2,0.3,-0.3,-0.2,0.5,0.2,0.3,0.0,0.2,3.2,0.0,0.1,-0.2,-0.1,-0.3,0.8,-0.2
212,2013-10,0.0,0.2,0.3,-0.1,0.0,0.1,-0.8,0.1,0.2,0.1,0.1,0.3,0.0,-0.4,0.0,0.4,0.0,-0.3,0.8,0.4,0.2,0.0,0.3,-0.1,1.0,0.0,0.0,-0.1,-0.4,-0.4,1.6,-0.2
213,2013-11,0.1,0.1,-0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.1,0.3,0.3,-0.1,-1.7,0.1,0.0,-0.2,0.6,0.1,-0.1,-0.1,0.5,0.3,0.5,0.2,-0.3,-0.3,-0.2,0.6,0.5,-0.4
214,2013-12,0.0,-0.1,-0.3,-0.7,-0.4,0.0,-1.0,0.0,0.0,-0.2,0.0,-0.1,0.1,1.7,1.5,-0.5,-0.3,0.6,-0.5,0.0,0.0,0.1,-1.5,-0.2,-0.4,-0.2,-0.1,-0.1,-0.1,-0.1,0.2,-0.2
215,2014-01,-0.5,-1.8,-0.1,-0.2,0.3,0.0,-0.1,-0.7,-0.8,0.1,-0.6,-0.8,-1.2,-3.1,-4.2,0.2,0.1,-2.6,-2.9,-0.6,0.3,-2.0,1.5,-0.5,-1.8,0.2,-0.3,-0.3,-0.1,-1.3,1.6,0.3
216,2014-02,0.7,2.0,-0.6,0.4,0.6,-0.1,0.3,0.2,0.0,0.5,0.2,0.2,0.8,2.4,-3.9,-0.3,0.1,1.4,2.2,0.1,-0.3,2.3,-0.5,0.1,2.4,-0.1,0.1,0.1,0.0,0.5,1.3,-0.2
217,2014-03,0.5,0.0,0.0,0.5,-0.1,0.4,0.5,0.5,0.2,0.0,0.4,0.9,0.3,0.3,7.8,-0.1,-0.1,0.5,0.1,0.5,-0.1,0.7,0.1,0.6,0.6,0.0,0.1,0.4,-0.4,0.1,0.9,-0.1
218,2014-04,0.1,0.2,-0.2,0.1,0.0,0.0,-0.7,0.1,0.2,0.2,0.1,0.1,-0.1,-0.9,-0.1,-0.1,0.1,-0.7,0.4,0.3,0.5,0.1,0.4,0.0,0.6,-0.1,0.2,-0.3,0.0,-0.2,1.6,-0.1
219,2014-05,0.1,0.4,0.0,0.4,0.2,-0.1,0.6,0.0,0.1,0.2,0.0,-0.1,0.1,0.5,-1.3,0.0,-0.2,-0.3,-0.2,0.0,-0.5,0.1,-0.7,-0.1,0.4,0.2,0.0,0.1,0.0,0.1,-0.2,-0.1
220,2014-06,0.1,0.3,-0.1,-0.1,0.2,0.1,-2.1,0.0,0.0,-0.3,0.0,-0.8,0.0,0.2,1.4,-0.2,0.0,-0.4,0.1,0.1,0.2,0.0,1.1,-0.4,-1.8,-0.3,-0.2,0.0,-0.8,-0.2,0.5,0.2
221,2014-07,-0.5,-1.4,-0.1,-1.2,-0.6,-0.1,1.3,-0.7,-0.9,0.0,-0.6,-0.8,-1.5,-1.5,-4.3,-0.3,-0.2,-1.2,-1.1,-0.6,-0.5,-2.3,-0.2,0.0,1.8,0.2,0.0,-0.2,-0.9,-0.4,0.2,-0.2
222,2014-08,-0.8,1.5,-0.1,-0.4,-0.1,-0.1,0.8,0.1,0.0,0.2,0.1,0.1,1.0,1.0,-4.2,-0.1,0.0,1.6,-1.2,-0.1,0.2,2.3,0.2,-0.8,-2.8,-0.2,0.0,0.2,-0.2,0.0,0.3,-0.4
223,2014-09,0.4,0.0,0.0,-0.2,-0.6,0.0,0.0,0.3,0.2,0.4,0.2,1.1,0.0,0.6,8.5,0.0,-0.3,-0.5,-0.4,0.6,0.0,0.0,0.5,-0.2,2.6,0.0,-0.1,0.5,0.1,-0.3,0.4,-0.1
224,2014-10,0.4,0.1,0.3,0.2,0.1,0.0,-0.7,0.1,0.2,0.2,0.1,0.4,0.0,-1.1,-0.2,0.4,0.3,-0.8,0.0,0.1,0.1,0.2,0.3,0.2,0.5,0.1,1.3,0.3,-0.4,0.8,0.2,0.5
225,2014-11,0.4,0.0,-0.2,0.4,0.1,0.3,0.1,0.1,0.2,0.1,0.1,0.4,0.0,0.1,-1.5,0.5,-0.1,0.2,-0.9,0.1,0.4,-0.3,-0.2,-0.3,-0.2,-0.1,0.1,0.8,1.0,0.3,0.9,-0.4
226,2014-12,-0.1,0.0,-0.2,-0.3,0.3,0.1,0.4,0.1,0.0,0.0,0.1,-0.4,0.3,1.6,1.1,-0.8,-0.1,-0.3,1.0,0.0,-0.5,0.2,0.1,-0.1,0.0,-0.1,-0.1,0.2,-0.4,-0.5,0.1,-0.4
227,2015-01,-0.3,-2.1,0.1,-1.0,0.0,0.0,-1.4,-0.7,-0.7,0.1,-0.6,-0.4,-1.2,-2.5,-3.8,0.5,0.0,-2.3,-4.9,-0.6,1.0,-1.8,0.8,-0.6,-0.9,0.1,-0.4,-0.2,-0.2,-0.9,2.0,0.1
228,2015-02,-0.1,2.0,-0.1,-0.3,0.4,-0.1,2.0,0.1,0.0,0.0,0.2,0.2,0.5,1.4,-3.3,0.2,0.1,1.4,2.1,-0.1,-0.5,2.4,-1.3,0.6,2.1,-0.1,-0.1,0.3,-0.3,0.8,0.2,0.2
229,2015-03,1.3,0.1,0.0,0.4,-0.1,0.3,0.7,0.6,0.2,-0.2,0.5,0.3,0.7,0.4,6.7,-0.6,0.2,0.5,0.4,0.7,0.4,0.1,0.8,0.2,2.7,0.0,0.0,0.4,-0.4,0.7,0.6,0.2
230,2015-04,0.2,0.1,0.5,0.6,0.4,0.2,-1.7,0.2,0.2,0.6,0.1,0.0,0.1,-1.2,-0.1,0.1,0.0,-0.4,1.1,0.1,0.2,0.2,-0.5,0.4,1.2,0.0,0.1,-0.1,0.2,-0.4,1.4,0.5
231,2015-05,0.3,0.2,-0.2,-0.7,0.2,0.1,0.7,0.1,0.2,-0.2,0.1,-0.7,0.3,0.6,-1.3,0.0,0.2,-0.1,-0.7,0.2,0.2,0.3,0.2,-0.2,-0.9,0.1,0.0,0.3,0.2,0.0,0.8,-0.2
232,2015-06,-0.3,0.3,-0.3,0.0,-0.2,0.0,-0.1,0.0,0.1,0.1,0.0,-0.7,-0.1,0.3,1.0,-0.1,0.3,0.2,-0.3,0.0,0.3,0.1,-0.1,0.4,-0.1,-0.1,0.0,-0.1,-0.3,-0.7,-0.1,0.0
233,2015-07,0.1,-1.8,0.3,-1.4,-0.2,-0.2,0.8,-0.7,-0.8,0.2,-0.6,-1.0,-1.6,-1.4,-3.4,-0.3,0.0,-1.1,-0.7,-0.6,0.1,-2.4,0.2,0.0,0.5,0.0,0.4,-0.2,0.0,0.1,1.6,-0.4
234,2015-08,-0.2,2.2,0.3,-0.5,-0.1,0.1,-0.1,0.3,0.0,0.2,0.3,0.3,1.2,1.7,-2.9,0.0,-0.1,0.5,0.1,0.0,-0.3,2.3,0.7,-0.3,-1.3,-0.1,0.0,0.0,0.1,0.5,0.2,-0.5
235,2015-09,0.5,0.1,-0.2,0.1,-0.5,0.0,0.8,0.3,0.2,0.2,0.3,1.2,0.2,0.7,5.8,0.2,0.0,-0.5,0.0,0.4,0.2,0.2,-0.8,0.3,2.7,-0.1,-0.1,0.0,0.1,1.0,1.2,0.2
236,2015-10,-0.1,0.1,0.0,-0.5,-0.2,0.3,-1.0,0.2,0.4,0.0,0.1,0.1,0.0,-1.0,0.0,0.4,0.2,-0.4,0.3,0.3,0.5,0.2,1.3,-0.3,0.6,0.0,0.0,-0.1,-0.1,-0.6,1.4,0.0
237,2015-11,0.2,0.1,0.1,1.3,-0.1,0.1,-0.6,0.1,0.2,0.6,0.0,0.2,0.0,-0.2,-0.1,0.1,0.0,0.1,-1.0,0.0,0.5,0.0,-0.6,0.0,0.0,0.0,0.2,0.1,-0.3,0.1,0.6,-0.4
238,2015-12,0.1,0.1,-0.2,0.2,0.9,0.1,0.8,0.1,0.1,0.0,0.1,-0.2,0.4,1.1,0.5,-0.8,0.0,0.6,1.0,-0.1,-0.6,0.0,-0.5,0.4,0.0,-0.3,-0.1,-0.2,-0.2,0.2,0.5,0.1
239,2016-01,-0.1,-1.8,0.1,-1.1,-0.4,-0.1,-0.9,-0.7,-0.7,-0.5,-0.6,-0.8,-1.4,-2.4,-2.2,0.4,0.2,-2.4,-7.4,-0.5,0.1,-2.2,0.3,-0.6,-1.0,0.0,0.3,0.3,0.2,-0.2,1.8,0.2
240,2016-02,0.3,1.9,-0.7,0.1,0.6,0.1,1.6,0.3,0.0,-0.7,0.3,0.3,0.5,1.7,-0.6,0.0,0.1,1.2,7.8,0.0,0.0,2.1,-1.2,0.7,2.1,0.0,0.3,0.4,0.7,0.9,0.5,0.1
241,2016-03,0.1,0.0,-0.4,0.1,-0.4,0.1,-0.4,0.4,0.3,0.5,0.3,0.6,0.7,0.7,2.6,-0.1,0.2,-0.3,0.4,0.5,0.3,0.1,0.6,0.3,1.9,-0.1,0.1,-0.4,-0.5,-0.3,0.6,-0.1
242,2016-04,0.4,0.0,-0.6,0.1,0.0,0.1,-1.3,0.1,0.2,-0.2,0.1,-0.2,-0.3,-1.5,-0.4,0.4,0.1,-0.3,-0.3,0.2,-0.2,0.3,0.1,0.5,0.4,0.4,-0.3,0.4,0.2,0.1,0.7,-0.3
243,2016-05,0.1,0.1,0.2,-1.2,0.0,0.1,1.0,0.1,0.2,0.1,0.1,0.0,0.3,0.4,-1.7,0.0,-0.2,-0.7,0.0,0.0,0.4,0.2,1.0,0.3,0.3,0.0,-0.2,-0.1,0.0,0.2,-0.3,-0.1
244,2016-06,0.2,0.0,0.3,-0.1,0.0,-0.1,-0.4,-0.1,0.0,0.6,-0.1,-1.2,-0.1,-0.3,1.7,-0.1,0.0,-0.4,-0.8,0.0,0.3,0.0,-0.4,-0.5,-0.6,0.0,0.0,-0.5,0.0,-0.2,0.4,0.0
245,2016-07,-0.5,-1.4,-0.4,-0.6,0.1,-0.3,0.3,-0.7,-0.8,-0.2,-0.6,-1.3,-1.5,-1.7,-2.4,-0.1,0.1,-1.0,-2.1,-0.6,-0.7,-2.1,0.4,-0.4,0.4,0.3,0.1,-0.1,-0.4,-0.5,0.2,-0.2
246,2016-08,0.0,1.6,0.3,0.3,-0.1,0.0,-1.1,0.2,0.0,0.6,0.2,2.0,0.8,1.4,-0.2,0.3,-0.2,0.3,2.4,0.0,-0.2,1.8,-1.4,0.0,-0.7,0.0,-0.3,0.0,0.2,-0.1,0.3,-0.5
247,2016-09,0.2,-0.2,-0.1,-0.5,-0.2,0.1,-0.7,0.2,0.2,0.0,0.1,1.0,0.3,0.4,1.2,-0.2,0.0,-0.2,-0.6,0.3,0.6,-0.1,0.6,-0.3,1.0,-0.1,-0.4,0.2,0.0,0.2,0.1,0.0
248,2016-10,0.5,0.3,0.3,0.4,0.0,0.3,1.4,0.2,0.3,-0.6,0.2,-0.3,-0.2,0.5,0.1,-0.1,-0.1,-0.7,0.3,0.3,0.4,0.4,0.3,0.1,0.5,0.3,0.3,0.1,-0.4,0.3,0.6,0.3
249,2016-11,0.0,0.0,-0.1,-0.4,-0.4,0.0,-0.4,0.0,0.2,0.1,0.0,0.3,0.2,0.5,-1.3,0.3,-0.1,-0.2,-0.7,-0.1,0.3,-0.2,-0.2,0.3,-1.7,-0.4,0.2,-0.1,0.7,-0.2,-0.1,-0.6
250,2016-12,-0.2,-0.1,-0.2,-0.9,-0.4,0.0,-0.4,0.0,-0.1,-0.2,0.0,0.3,0.1,0.9,0.6,-0.2,-0.1,-0.2,-1.7,0.0,-0.3,0.4,-0.9,0.4,1.1,0.0,-0.5,-0.5,-0.2,0.0,1.3,0.0
251,2017-01,-0.3,-1.8,-0.1,0.3,0.4,0.0,-1.4,-0.6,-0.9,0.1,-0.6,-0.5,-1.1,-2.5,-1.7,-0.1,0.4,-2.9,-7.5,-0.7,0.6,-2.1,1.5,-0.3,-3.4,0.3,0.5,0.3,-0.4,-0.8,1.7,0.7
252,2017-02,-0.3,1.9,-0.2,0.1,-0.3,0.1,1.7,0.1,-0.2,0.5,0.1,0.1,-0.1,2.4,-0.5,0.2,0.0,1.5,7.7,-0.1,0.1,2.3,-0.5,0.4,2.4,0.1,0.3,0.0,0.4,0.9,-0.7,0.0
253,2017-03,0.9,0.0,0.0,-0.7,0.7,0.1,0.0,0.5,0.2,-0.4,0.4,-0.3,1.2,0.7,1.4,-0.1,0.1,0.4,-2.5,0.6,-0.1,-0.3,0.4,0.5,0.4,0.1,-0.5,-0.2,0.2,-0.1,1.0,0.0
254,2017-04,-0.1,0.3,0.2,1.4,0.2,0.0,-0.5,0.1,0.2,0.7,0.1,0.2,-0.1,-1.0,-0.1,0.0,0.0,-0.9,-0.7,0.2,0.3,0.5,0.1,0.0,-0.2,-0.2,0.0,0.3,-1.1,1.1,1.0,-0.2
255,2017-05,0.4,-0.1,0.2,-0.7,-0.1,0.0,-0.4,0.0,0.3,0.2,0.0,0.0,0.1,1.2,-1.8,0.3,0.1,0.4,-0.3,-0.1,-0.3,0.3,-0.3,-0.2,0.2,0.2,0.1,-0.2,0.5,-0.9,0.8,-0.1
256,2017-06,-0.7,-0.1,0.2,-0.6,-0.2,0.1,-0.8,0.0,0.0,0.0,0.0,-0.4,-0.2,0.4,0.8,-0.1,0.0,-0.2,-2.5,0.2,0.4,0.3,-0.4,0.0,-2.3,-0.1,-0.4,0.2,-0.2,0.1,0.5,-0.2
257,2017-07,-0.1,-1.2,0.2,-0.5,0.0,0.0,0.7,-0.6,-1.0,-0.5,-0.5,-1.6,-1.0,-1.2,-1.5,-0.3,-0.2,-1.5,-3.5,-0.6,-0.2,-2.1,-0.7,-0.6,0.5,0.0,-0.1,-0.5,-0.5,-0.5,0.6,-0.4
258,2017-08,-0.3,1.7,-0.2,-0.6,-0.2,-0.2,-0.5,0.2,0.0,0.6,0.1,0.3,0.8,1.8,-0.3,-0.2,0.0,0.7,1.0,0.0,-0.5,2.4,-0.3,-0.2,-0.9,0.0,-0.1,0.2,-0.3,0.5,1.7,-0.2
259,2017-09,1.0,-0.3,-0.1,0.8,0.4,0.2,0.1,0.3,0.3,-0.1,0.2,0.8,0.4,0.2,1.4,-0.2,0.1,-0.3,1.0,0.3,0.5,-0.4,-0.8,0.0,0.5,-0.2,-0.2,-0.1,0.1,-0.6,0.4,-0.2
260,2017-10,0.6,-0.2,0.2,-0.4,0.1,0.1,0.8,0.1,0.2,0.0,0.1,-0.3,-0.1,-0.4,0.4,0.3,0.0,-0.3,1.1,0.2,0.3,0.4,0.6,0.0,0.6,0.2,0.3,-0.1,0.3,-0.1,3.0,0.2
261,2017-11,-0.1,0.3,0.0,1.0,-0.1,0.2,-0.4,0.1,0.3,0.1,0.1,0.2,0.0,0.3,-0.9,0.2,0.1,-0.1,-0.2,0.2,0.0,0.0,0.2,0.3,-1.3,0.0,0.3,0.0,-0.1,0.1,0.9,-0.4
262,2017-12,0.5,0.3,-0.1,-0.3,0.0,0.1,-0.9,0.1,0.0,-0.8,0.0,0.4,0.0,1.3,0.7,-0.3,-0.3,-0.4,0.2,0.0,-0.9,-0.1,-1.7,0.0,1.3,-0.2,-0.3,0.2,0.5,0.3,1.2,0.0
263,2018-01,-0.3,-1.7,0.2,-1.5,0.2,0.2,-0.8,-0.4,-0.7,0.7,-0.3,-0.7,-0.6,-2.6,-1.6,0.4,0.5,-2.3,-6.6,-0.6,1.0,-1.7,2.0,-0.7,-2.2,0.5,-0.3,0.2,-0.2,-0.7,2.4,0.9
264,2018-02,0.5,1.4,-0.1,1.0,0.4,-0.1,0.8,0.0,0.0,0.2,0.1,0.2,-0.2,2.6,-0.4,0.1,0.1,1.0,6.7,-0.3,0.1,1.9,-1.2,0.8,3.3,0.2,0.4,0.4,-0.2,1.6,1.2,0.5
265,2018-03,1.2,0.2,0.0,-0.1,0.3,0.1,-0.1,0.5,0.2,-0.3,0.4,0.4,1.2,-0.1,1.2,0.0,0.0,-0.9,1.0,0.7,0.0,-0.3,0.5,0.3,-0.3,-0.3,0.4,-0.5,0.3,-0.4,0.8,0.1
266,2018-04,0.0,0.0,0.1,0.3,0.4,0.0,0.2,0.1,0.3,-0.1,0.1,0.3,-0.1,-0.8,0.1,0.1,0.4,0.3,-0.9,0.1,0.4,0.5,1.0,0.0,1.4,0.3,-0.3,0.5,0.4,0.5,2.1,0.4
267,2018-05,0.1,0.3,0.3,-0.2,0.2,0.0,0.2,0.0,0.2,-0.2,0.0,0.0,-0.2,0.6,-0.7,0.2,-0.2,0.1,1.0,0.1,-0.4,0.0,0.0,0.0,-0.3,0.1,-0.4,0.3,0.3,-0.5,0.9,-0.4
268,2018-06,-0.6,0.2,0.0,-0.1,-0.3,0.2,-1.0,0.1,0.1,0.8,0.1,-0.8,0.3,0.3,0.5,-0.1,-0.1,-0.3,-1.4,0.1,-0.1,0.0,-0.8,0.6,-0.9,0.1,0.2,0.2,-0.3,-0.1,2.2,-0.1
269,2018-07,-0.4,-1.9,0.6,-1.3,0.3,-0.2,0.3,-0.8,-0.9,-0.6,-0.6,-2.7,-1.5,-1.8,-1.8,-0.2,0.1,-1.5,-0.4,-0.6,-0.2,-2.0,0.0,-0.8,1.2,0.1,-0.3,0.0,-0.9,0.0,1.8,0.0
270,2018-08,0.3,2.0,-0.3,1.0,0.1,-0.1,0.2,0.2,0.0,1.2,0.2,1.0,0.7,1.2,-0.4,0.3,0.1,0.6,-1.3,-0.1,-0.2,2.2,0.3,-0.1,-3.1,0.2,0.0,0.1,-0.3,0.9,4.6,-0.3
271,2018-09,0.5,-0.2,0.4,0.5,0.0,0.5,-0.5,0.4,0.2,0.3,0.3,1.8,0.6,0.0,1.7,0.2,0.4,0.0,1.8,0.4,0.4,0.0,0.1,-0.3,3.6,0.1,-0.3,-0.4,1.0,0.0,11.4,0.2
272,2018-10,0.2,0.1,0.0,0.1,0.4,0.1,1.1,0.2,0.4,-0.4,0.2,0.4,0.0,-0.1,0.3,0.2,0.3,-0.9,1.1,0.1,1.3,-0.2,0.5,0.5,-0.5,-0.1,0.4,0.6,-0.3,0.0,3.4,0.6
273,2018-11,0.0,0.1,-0.4,1.1,-0.4,0.1,-0.8,0.1,0.2,0.5,0.1,0.2,0.3,0.2,-1.5,0.1,0.3,0.2,1.8,0.0,0.3,-0.3,0.7,0.3,-0.8,0.3,0.4,0.2,0.8,-0.4,-2.9,-0.3
274,2018-12,0.1,0.3,0.0,0.2,0.1,0.0,-0.8,0.0,0.1,-0.1,0.0,-0.6,-0.3,1.1,0.8,-0.4,0.0,0.0,1.2,0.2,-0.5,0.8,-2.0,0.1,1.9,-0.2,-0.3,0.2,0.2,0.2,0.1,0.4
275,2019-01,0.1,-1.7,0.0,-0.6,-0.4,0.0,1.1,-0.5,-0.5,0.8,-0.4,0.0,-0.5,-2.1,-1.7,0.3,0.1,-1.9,-5.1,-0.7,0.6,-1.4,1.9,-0.3,-4.1,0.3,-0.9,-0.1,-0.4,-0.8,0.7,1.0
276,2019-02,-0.1,1.4,0.1,-0.2,0.7,0.1,-0.4,0.1,0.1,-0.2,0.1,0.6,-0.5,2.0,-0.1,0.6,0.3,0.6,5.9,-0.1,0.6,1.3,0.0,1.1,3.7,-0.1,0.8,0.0,0.5,0.9,0.1,0.4
277,2019-03,0.4,0.0,0.2,0.0,0.7,-0.2,0.5,0.3,0.2,-0.7,0.3,-0.1,1.2,0.1,1.3,-0.3,0.4,-0.3,-0.4,0.4,-1.0,0.2,-0.8,0.5,1.2,0.1,-0.2,-0.2,-0.3,0.8,0.3,-0.1
278,2019-04,0.6,0.3,0.1,1.7,-0.6,0.4,0.6,0.2,0.3,0.9,0.2,-0.2,-0.2,-1.2,-0.2,0.6,0.2,-0.1,-0.4,0.1,0.5,-0.1,0.8,0.3,0.6,0.2,0.2,0.4,0.5,-0.2,2.6,-0.3
279,2019-05,-0.1,0.2,-0.1,-0.6,0.6,0.0,-0.1,0.1,0.3,0.5,0.1,0.3,0.2,1.1,-0.8,0.1,0.5,-0.2,-0.4,0.2,-0.2,0.1,0.0,-0.7,-0.9,0.3,0.4,0.2,-0.1,0.7,-1.6,0.0
280,2019-06,-0.3,0.1,0.5,0.0,0.0,-0.1,-2.2,0.0,0.1,-0.5,0.0,0.4,0.2,0.7,0.6,-0.8,-0.1,0.1,0.9,0.0,0.3,0.4,1.1,-0.5,-0.1,-0.3,0.0,0.2,0.5,0.4,0.6,0.7
281,2019-07,-0.7,-1.1,-0.3,-0.2,0.5,0.1,0.8,-0.6,-0.9,0.9,-0.5,-3.1,-1.4,-1.7,-1.9,0.6,0.2,-1.6,-3.5,-0.5,0.0,-1.1,0.2,0.7,0.8,0.2,-0.8,0.2,-0.4,-0.9,4.2,0.2
282,2019-08,0.5,1.1,0.3,0.3,-0.2,-0.2,0.7,0.2,0.1,0.1,0.2,0.7,0.6,0.9,0.1,-0.4,-0.1,0.2,2.1,0.0,-0.4,1.7,-0.7,0.2,-3.5,0.0,0.1,0.1,0.2,-0.3,0.2,-0.4
283,2019-09,0.2,-0.1,-0.4,0.0,0.1,0.4,-0.7,0.3,0.2,0.0,0.2,1.3,0.6,1.1,0.9,0.3,0.1,1.3,2.4,0.3,1.0,0.1,0.4,-0.9,4.4,-0.2,-0.7,0.0,-0.5,1.0,0.8,0.3
284,2019-10,0.6,0.0,0.3,-0.9,0.8,0.3,1.2,0.2,0.5,-0.4,0.2,0.4,0.1,-1.1,0.1,0.3,0.6,-0.2,-0.6,0.1,0.4,0.1,1.2,0.2,-0.4,0.3,0.4,0.4,0.4,-0.4,1.0,0.0
