,TIME_PERIOD,A5M,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,CHN,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,EU27_2020,FIN,FRA,G20,G7,GBR,GRC,HRV,HUN,IDN,IND,IRL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,NZL,OECD,OECDE,OECDXEA,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,USA,ZAF
458,1988-03,,100.9248,100.326,100.346,,,,100.0342,,,101.4858,,,100.2754,99.50697,100.5564,100.9718,,100.6618,,101.4114,101.3369,101.0846,104.0432,99.2987,,,,,99.23853,99.74081,101.4392,101.521,,,101.674,,,100.0353,99.54845,98.10112,101.0734,101.3665,100.9252,,102.7085,,,,,,,100.5188,103.2631
459,1988-04,,101.2116,100.6195,100.6562,,,,100.2234,,,101.3607,,,100.4484,99.77836,100.7374,100.9627,,100.8622,,101.5647,101.4312,101.174,103.9053,99.41801,,,,,100.295,99.52916,101.5041,101.7435,,,101.9224,,,100.1255,99.20442,98.25029,101.1666,101.4532,101.0194,,102.6552,,,,,,,100.5655,103.5034
460,1988-05,,101.4421,100.8345,100.7519,,,,100.4739,,,101.4355,,,100.6055,99.91721,100.9469,100.8839,,101.0649,,101.6933,101.5919,101.3428,103.9107,99.91641,,,,,101.1819,99.30521,101.7309,101.9493,,,102.1028,,,100.203,98.84797,98.38356,101.3227,101.5714,101.1989,,102.5133,,,,,,,100.7476,103.6609
461,1988-06,,101.5979,101.0243,100.8183,,,,100.7258,,,101.5112,,,100.7706,99.94067,101.1589,100.8156,,101.2662,,101.9328,101.7666,101.5322,103.8476,100.4889,,,,,101.6404,99.08817,101.9325,102.1245,,,102.2137,,,100.2828,98.6049,98.59317,101.4932,101.6909,101.4035,,102.2738,,,,,,,100.9817,103.6204
462,1988-07,,101.7215,101.2911,100.8829,,,,100.8955,,,101.2876,,,100.8815,99.89002,101.3283,100.7351,,101.4328,,102.3319,101.8259,101.6047,103.8823,100.8953,,,,,102.0108,98.86874,102.0769,102.2514,,,102.2074,,,100.3611,98.57809,98.96151,101.5613,101.8253,101.4237,,102.0399,,,,,,,100.9549,103.272
463,1988-08,,101.8534,101.4965,101.0152,,,,101.021,,,101.0365,,,100.988,99.82506,101.5155,100.7618,,101.6139,,102.6474,101.8019,101.5858,103.9644,101.1903,,,,,102.4255,98.62321,102.2877,102.3479,,,102.0965,,,100.4288,98.67309,99.42607,101.5589,101.9766,101.3115,,102.1452,,,,,,,100.7329,102.7788
464,1988-09,,102.0014,101.7434,101.1908,,,,101.1132,,,100.7225,,,101.0708,99.7678,101.7355,100.9243,,101.8366,,102.9282,101.7926,101.5756,103.9581,101.5748,,,,,102.9265,98.33025,102.606,102.4296,,,101.9989,,,100.472,98.77887,99.908,101.5697,102.1366,101.2149,,102.3016,,,,,,,100.5432,102.3432
465,1988-10,,102.1025,102.0711,101.3013,,,,101.2358,,,100.3903,,,101.1223,99.73179,101.9206,101.2505,,102.0296,,103.2175,101.8398,101.6148,103.8389,102.0152,,,,,102.9106,98.01354,102.8422,102.5022,,,101.9667,,,100.5614,98.82675,100.3444,101.6268,102.2744,101.2136,,102.5196,,,,,,,100.5092,102.1186
466,1988-11,,102.0395,102.2419,101.3334,,,,101.3698,,,100.181,,,101.1459,99.74371,101.9815,101.5081,,102.0923,,103.2379,101.863,101.6313,103.635,101.8298,,,,,102.3343,97.71193,102.925,102.5689,,,101.9167,,,100.6833,98.83854,100.7031,101.6512,102.298,101.2409,,102.7411,,,,,,,100.5287,102.0636
467,1988-12,,101.7048,102.2618,101.3828,,,,101.5069,,,100.1821,,,101.1514,99.84375,101.977,101.564,,102.0982,,103.1872,101.8346,101.6045,103.3332,101.3124,,,,,102.0775,97.47336,102.9132,102.6287,,,101.8941,,,100.776,98.86123,100.9272,101.6247,102.2502,101.2346,,102.8623,,,,,,,100.5082,102.1343
468,1989-01,,101.2291,102.1938,101.3553,,,,101.5398,,,100.3058,,,101.1782,100.038,101.9597,101.5201,,102.107,,103.0909,101.7257,101.4959,102.7856,101.1146,,,,,102.3967,97.33366,102.8515,102.6806,,,101.9291,,,100.7962,98.93784,100.957,101.5248,102.1469,101.1426,,102.8751,,,,,,,100.365,102.3066
469,1989-02,,100.7675,102.1707,101.3443,,,,101.4675,,,100.5654,,,101.2427,100.2165,101.9435,101.441,,102.1173,,103.0224,101.5813,101.3499,102.2753,100.7004,,,,,102.9735,97.36866,102.6884,102.7353,,,102.0862,,,100.7672,99.06725,100.886,101.3899,102.0314,100.9982,,102.6542,,,,,,,100.1371,102.4737
470,1989-03,,100.4273,102.2803,101.4619,,,,101.2981,,,100.831,,,101.3355,100.4039,101.902,101.3785,,102.0991,,102.8938,101.4017,101.1646,101.8134,100.3489,,,,,103.3953,97.64742,102.3852,102.808,,,102.4154,,,100.7906,99.2533,100.8235,101.2294,101.9054,100.8167,,102.3982,,,,,,,99.8373,102.4997
471,1989-04,,100.1822,102.5221,101.638,,,,101.1762,,,100.9096,,,101.4266,100.6174,101.8965,101.3526,,102.1087,,102.8298,101.2443,101.0056,101.4117,100.2794,,,,,103.0661,98.01077,102.156,102.9089,,,102.6932,,,100.8711,99.50091,100.8565,101.0977,101.8248,100.6525,,102.1554,,,,,,,99.54845,102.2785
472,1989-05,,99.99154,102.6803,101.8217,,,,101.2195,,,100.7997,,,101.537,100.7325,101.9499,101.3158,,102.1612,,102.9064,101.0707,100.8327,101.2011,100.4294,,,,,103.3595,98.26079,102.0109,103.0159,,,102.5937,,,100.924,99.75571,101.0039,100.9569,101.8224,100.4192,,101.9296,,,,,,,99.14622,101.9343
473,1989-06,,99.82534,102.7655,101.8935,,,,101.3192,,,100.5762,,,101.5885,100.7861,101.9954,101.2379,,102.1997,,103.079,100.9112,100.6764,101.1244,100.8109,,,,,103.7374,98.26568,101.985,103.0957,,,102.0901,,,100.8839,99.94245,101.3017,100.8243,101.852,100.1769,,101.5907,,,,,,,98.74332,101.6223
474,1989-07,,99.63444,102.8558,101.7485,,,,101.3699,,,100.297,,,101.5753,100.8086,101.973,101.2213,,102.1682,,103.0887,100.7808,100.5465,101.1088,101.0738,,,,,103.6142,98.17812,102.0041,103.1192,,,101.2213,,,100.8081,99.99627,101.7742,100.709,101.8485,99.98546,,101.4927,,,,,,,98.44823,101.4536
475,1989-08,,99.35509,102.9123,101.4898,,,,101.4288,,,99.92543,,,101.5586,100.7873,101.8966,101.1668,,102.0772,,102.9178,100.6798,100.4491,100.8916,101.2417,,,,,103.9271,98.21947,101.9414,103.1043,,,100.4284,,,100.7756,99.96198,102.2542,100.616,101.7647,99.88973,,101.3948,,,,,,,98.32447,101.3864
476,1989-09,,98.93826,103.0047,101.3791,,,,101.5258,,,99.61275,,,101.5749,100.7159,101.8197,101.1043,,101.9939,,102.6946,100.6312,100.4099,100.5508,101.1629,,,,,104.4765,98.55666,101.8006,103.0684,,,99.97401,,,100.7904,99.88544,102.5027,100.5725,101.6542,99.89812,,101.4645,,,,,,,98.37502,101.3633
477,1989-10,,98.46725,103.1381,101.4208,,,,101.6163,,,99.56544,,,101.6404,100.5974,101.8,101.0509,,101.9658,,102.5088,100.6258,100.4179,100.2978,100.8583,,,,,104.6558,99.05003,101.7163,103.0204,,,99.97807,,,100.8924,99.79309,102.321,100.5693,101.5841,99.94492,,101.4095,,,,,,,98.48859,101.3453
478,1989-11,,98.05652,103.1945,101.6502,,,,101.7307,,,99.72705,,,101.7003,100.4805,101.8077,100.8574,,101.9581,,102.3456,100.6214,100.432,100.0509,101.001,,,,,104.3647,99.5097,101.7533,102.9729,,,100.1925,,,100.8917,99.7136,101.8942,100.5702,101.5298,99.98799,,101.2234,,,,,,,98.58882,101.303
479,1989-12,,97.8045,103.1488,101.7374,,,,101.8214,,,99.91923,,,101.7031,100.3279,101.7638,100.6546,,101.9031,,102.0008,100.618,100.4459,99.89015,101.5592,,,,,103.5156,99.79581,101.8824,102.9382,,,100.3946,,,100.7524,99.6823,101.4393,100.569,101.4515,100.045,,100.9384,,,,,,,98.69814,101.2022
480,1990-01,,97.68634,103.0121,101.6798,,,,101.8098,,,100.2114,,,101.6937,100.0981,101.6824,100.4773,,101.8115,,101.7016,100.619,100.4609,99.658,101.9399,,,,,102.4997,99.95243,101.8657,102.9233,,,100.6863,,,100.6571,99.73275,101.098,100.5685,101.3332,100.1314,,100.691,,,,,,,98.83752,101.0141
481,1990-02,,97.68816,102.8943,101.609,,,,101.7398,,,100.3769,,,101.728,99.91541,101.5833,100.1143,,101.703,,101.4849,100.6433,100.5054,99.38379,101.5482,,,,,101.6437,100.038,101.6861,102.9131,,,101.1373,,,100.6429,99.84,100.8582,100.5847,101.1818,100.2686,,100.7051,,,,,,,99.05032,100.7834
482,1990-03,,97.80767,102.8245,101.5993,,,,101.6558,,,100.501,,,101.8359,99.69395,101.5175,99.73642,,101.6344,,101.2584,100.6641,100.5437,99.19697,100.9546,,,,,101.0772,100.0854,101.5332,102.8867,,,101.5712,,,100.635,99.977,100.6848,100.598,101.0645,100.3764,,100.8154,,,,,,,99.21852,100.5585
483,1990-04,,97.9347,102.7854,101.4911,,,,101.5181,,,100.6935,,,101.9047,99.37381,101.423,99.31853,,101.517,,101.0351,100.6419,100.5385,99.25302,100.7099,,,,,101.1365,100.1329,101.3778,102.8294,,,101.7807,,,100.6953,100.1141,100.549,100.577,100.9782,100.4021,,100.7552,,,,,,,99.27143,100.363
484,1990-05,,97.9269,102.75,101.3078,,,,101.3531,,,100.9843,,,101.9229,99.19592,101.3026,98.97752,,101.3512,,100.9725,100.5527,100.4619,99.22803,100.6208,,,,,101.0172,100.215,101.0931,102.7607,,,101.6589,,,100.7644,100.1889,100.3917,100.4955,100.8743,100.3369,,100.4679,,,,,,,99.19505,100.1628
485,1990-06,,97.67797,102.6874,101.2226,,,,101.1474,,,100.9888,,,101.9699,99.16673,101.2067,98.91954,,101.1986,,100.9516,100.4132,100.3258,99.07074,100.1382,,,,,100.8722,100.3534,100.7502,102.7081,,,101.4387,,,100.7576,100.1032,100.1359,100.3622,100.7677,100.1831,,100.2584,,,,,,,99.00126,99.89971
486,1990-07,,97.32076,102.5979,101.1028,,,,100.913,,,101.055,,,102.0924,99.20035,101.1285,98.81954,,101.0553,,100.7754,100.2111,100.1296,98.69639,99.53469,,,,,100.6088,100.5134,100.484,102.6932,,,101.2242,,,100.6684,99.78326,99.72104,100.1707,100.6187,99.95787,,100.1748,,,,,,,98.69333,99.53027
487,1990-08,,97.032,102.4761,100.9857,,,,100.6621,,,101.3014,,,102.2102,99.16566,101.0443,98.66409,,100.9006,,100.2745,99.99612,99.92179,98.24097,99.09809,,,,,99.96415,100.6471,100.3853,102.6998,,,101.1082,,,100.5603,99.39898,99.23559,99.97028,100.4278,99.74692,,100.2782,,,,,,,98.39314,99.12709
488,1990-09,,96.94522,102.3001,100.7192,,,,100.3463,,,101.4325,,,102.3106,99.01309,100.9537,98.59628,,100.7562,,99.63587,99.76991,99.69151,97.71982,99.24748,,,,,99.46439,100.7155,100.3483,102.7077,,,101.0408,,,100.4827,99.17925,98.79302,99.76094,100.2273,99.52845,,100.425,,,,,,,98.07226,98.79614
489,1990-10,,96.99545,102.0371,100.5043,,,,99.99454,,,101.4925,,,102.283,98.75576,100.7773,98.48256,,100.5287,,99.08947,99.5239,99.43426,97.17488,100.1675,,,,,98.80771,100.7369,100.1849,102.7034,,,101.1376,,,100.4694,99.29079,98.47865,99.53806,100.0031,99.30768,,100.5249,,,,,,,97.74119,98.62754
490,1990-11,,97.10585,101.8527,100.1689,,,,99.64325,,,101.3088,,,102.1006,98.58649,100.5219,98.27483,,100.258,,98.74998,99.26906,99.16751,96.60323,100.742,,,,,98.33823,100.7208,99.94085,102.6901,,,101.285,,,100.4747,99.55266,98.25343,99.30246,99.7504,99.08803,,100.7268,,,,,,,97.41528,98.57413
491,1990-12,,97.23755,101.691,99.73702,,,,99.29243,,,100.5403,,,101.6831,98.51124,100.1387,98.20267,,99.90659,,98.58639,99.03081,98.90998,96.00765,100.4707,,,,,97.75404,100.6492,99.62453,102.673,,,101.2619,,,100.4186,99.71705,98.08099,99.06133,99.4386,98.90073,,100.5942,,,,,,,97.15739,98.58784
492,1991-01,,97.37914,101.4758,99.26744,,,,98.98293,,,99.23455,,,101.0795,98.48277,99.6105,97.96082,,99.44283,,98.45613,98.80557,98.67203,95.44083,99.46858,,,,,96.9943,100.4957,99.29605,102.653,,,101.0155,,,100.2753,99.59982,97.96559,98.81107,99.04542,98.75443,,100.0801,,,,,,99.43999,96.98224,98.64076
493,1991-02,,97.54124,101.2889,98.87789,,,,98.68798,,,98.29842,,,100.6044,98.51151,99.16611,97.48757,,99.04599,,98.16699,98.69814,98.54446,94.9282,98.33511,,,,,96.37093,100.2132,99.16606,102.6252,,,100.607,,,100.1135,99.30847,97.93716,98.64735,98.67516,98.73787,,99.50903,,,,,,100.5498,97.00333,98.67913
494,1991-03,,97.74113,101.1024,98.84193,,,,98.46712,,,98.46913,,,100.2701,98.58711,98.91085,97.16749,,98.8192,,98.06528,98.73508,98.60564,94.94424,97.66681,,,,,96.38889,99.80383,99.21032,102.577,,,99.84295,,,100.0047,98.98848,98.08041,98.66244,98.50832,98.85863,,99.42716,,,,,,100.0473,97.2532,98.63499
495,1991-04,,97.9668,100.866,99.09162,,,,98.24619,,,99.10463,,,100.086,98.68535,98.8216,97.0881,,98.72729,,98.18858,98.91183,98.81118,95.17635,97.70034,,,,,96.76875,99.51839,99.3152,102.4939,,,98.74743,,,99.90186,98.7438,98.47681,98.82379,98.49834,99.11224,,99.39308,,,,,,99.65353,97.70661,98.45251
496,1991-05,,98.20586,100.6765,99.23567,,,,98.10443,,,99.14002,,,99.99429,98.74598,98.79633,97.04601,,98.67754,,98.38438,99.15663,99.08249,95.22499,98.17836,,,,,96.95069,99.74912,99.37312,102.3863,,,98.01834,,,99.87455,98.586,98.97509,99.05115,98.52079,99.46842,,99.47789,,,,,,99.59618,98.31919,98.19666
497,1991-06,,98.44864,100.465,99.17904,,,,97.93714,,,98.98403,,,99.92545,98.7884,98.78072,96.97951,,98.63246,,98.59387,99.47237,99.41832,95.46932,98.71723,,,,,97.28066,100.7992,99.42599,102.2606,,,97.71113,,,99.83454,98.52847,99.38499,99.34289,98.60214,99.91082,,99.54494,,,,,,100.077,99.03987,97.94499
498,1991-07,,98.67778,100.2031,99.17396,,,,97.83994,,,98.91093,,,99.80787,98.81535,98.75606,97.2265,,98.57612,,98.65617,99.72238,99.66416,95.86584,98.95949,,,,,97.50601,102.1359,99.51423,102.1153,99.98209,,97.51884,,,99.83015,98.59365,99.56929,99.57589,98.70909,100.2437,,99.55727,102.5367,,,,,100.6762,99.57551,97.75266
499,1991-08,,98.8653,99.99773,99.20251,,,,97.80368,,,98.81828,,,99.67183,98.78835,98.71736,97.66879,,98.49659,,98.64156,99.9006,99.82989,96.38394,99.29586,,,,,97.66353,103.0327,99.49963,101.9544,100.2164,,97.43861,,,99.8665,98.72017,99.62414,99.74667,98.81326,100.4618,,99.90279,102.3873,,,,,100.9483,99.95698,97.6133
500,1991-09,,98.98322,99.83681,99.14134,,,,97.73498,,,99.13001,,,99.56793,98.70766,98.64199,97.83824,,98.40062,,98.56873,99.93142,99.8633,96.9476,100.0499,,,,,97.85407,102.925,99.36521,101.7744,100.5507,,97.34806,,,99.90988,98.84808,99.68723,99.78655,98.84433,100.4847,,100.3259,102.0771,,,,,100.4245,100.0701,97.5222
501,1991-10,,99.05592,99.66172,99.12342,,,,97.68759,,,99.73222,,,99.5157,98.60365,98.60312,97.96575,,98.3514,,98.45328,99.76816,99.69324,97.25201,101.2561,,,,,98.95506,102.2057,99.22983,101.5655,100.9512,,97.36787,,,99.977,98.94286,99.87549,99.65741,98.82484,100.2453,,100.5778,101.5425,,,,,99.39741,99.78461,97.48632
502,1991-11,,99.102,99.56133,98.96052,,,,97.69251,,,100.3053,,,99.45515,98.58179,98.56447,98.04656,,98.31424,,98.41444,99.49615,99.40997,97.30489,101.9062,,,,,99.95911,101.3591,99.12557,101.3333,101.3539,,97.52893,,,100.1072,99.01799,100.2145,99.42316,98.75196,99.86104,,100.5361,101.2351,,,,,98.09874,99.28439,97.48622
503,1991-12,,99.12148,99.49763,98.76434,,,,97.74181,,,100.6153,,,99.38104,98.67725,98.51272,98.02668,,98.26833,,98.41747,99.27678,99.18006,97.04412,101.8663,,,,,99.90068,100.7071,99.07108,101.0765,101.7029,,97.63706,,,100.1543,99.09932,100.7555,99.22237,98.62992,99.58335,,100.1345,101.1397,,,,,97.17493,98.95402,97.51192
504,1992-01,,99.1097,99.42281,98.71911,,,,97.8223,,,100.7619,,,99.29802,98.8588,98.49619,98.07528,,98.26479,,98.51593,99.26305,99.16207,96.75432,101.3701,,,,,99.1139,100.2824,99.09818,100.7881,101.9865,,97.6123,,,100.1427,99.20903,101.5422,99.20111,98.55611,99.59012,,99.79642,101.1177,,,,,96.8073,99.08,97.56298
505,1992-02,,99.05081,99.35948,98.74558,,,,97.9026,,,100.9803,,,99.17754,98.96906,98.47073,98.03551,,98.24308,,98.66214,99.43651,99.33149,96.77217,100.6005,,,,,98.94298,100.1002,99.16669,100.4818,102.1839,,97.65014,,,100.0475,99.34345,102.3751,99.34959,98.57871,99.84906,,99.69002,101.0746,,,,,97.43884,99.58228,97.62285
506,1992-03,,98.94279,99.34246,98.70597,,,,97.96318,,,101.4064,,,99.06429,98.97073,98.39108,97.94497,,98.15977,,98.64262,99.61594,99.47606,97.15231,99.66987,,,,,98.70116,100.2021,99.21491,100.1708,102.2669,,97.75885,,,99.91651,99.49232,102.9831,99.50814,98.69532,100.1134,,99.70431,100.8014,,,,,99.5616,99.99906,97.67238
507,1992-04,,98.86938,99.36543,98.59029,,,,97.99902,,,102.0763,,,98.95072,98.87196,98.27383,97.80074,95.88361,98.03104,,98.55948,99.71413,99.52264,97.71954,98.9596,,,,,98.9735,100.4578,99.19981,99.86545,102.2985,,97.81142,,,99.85509,99.63339,103.1491,99.59859,98.83877,100.2574,,99.64603,100.0538,,,,,102.0361,100.1827,97.69461
508,1992-05,,98.95973,99.38139,98.43185,,,,97.93525,,,102.9605,,,98.8551,98.79595,98.14603,97.43409,94.52166,97.89087,,98.57849,99.76446,99.54012,98.17445,98.81868,,,,,100.0492,100.7537,99.11082,99.57446,102.35,,97.82166,,,99.76498,99.71255,103.0608,99.6477,98.92191,100.3474,,99.25553,98.89774,,,,,103.8265,100.3045,97.68983
509,1992-06,,99.3135,99.36288,98.35189,,,,97.82249,,,104.0403,,,98.73594,98.75897,97.93787,96.92945,92.38906,97.66943,,98.4865,99.64111,99.39954,97.97868,99.18485,,,,,101.3707,101.0281,98.87634,99.31433,102.4693,,98.12263,,,99.67254,99.63706,102.9432,99.54436,98.79079,100.2863,,98.62713,96.72299,,,,,104.2724,100.2269,97.65332
510,1992-07,,99.76206,99.3027,98.18597,,,,97.74622,,,104.9371,,,98.49385,98.71066,97.61055,96.57896,89.36684,97.31236,,98.28298,99.42332,99.16418,97.32181,99.58232,,,,,101.1542,101.2652,98.54581,99.10377,102.6295,,98.45833,,,99.55195,99.33089,102.9449,99.34771,98.49318,100.1612,,98.17719,93.43545,,,,,103.9659,100.0704,97.58024
511,1992-08,,100.0797,99.13251,97.90085,,,,97.60143,,,104.9149,,,98.05561,98.60664,97.19603,96.50418,88.1203,96.87707,,98.00064,99.1544,98.86719,96.64784,99.87318,,,,,100.2186,101.4496,98.2604,98.92754,102.7959,,98.73473,,,99.51192,98.94445,103.0544,99.09193,98.1477,99.96164,,97.91476,91.66798,,,,,103.4302,99.82417,97.50199
512,1992-09,,100.0997,98.783,97.52989,,,,97.42453,,,104.4622,,,97.53422,98.38564,96.69392,96.26095,89.15198,96.38913,,97.60367,98.88596,98.58764,96.42007,100.1752,,,,,98.93006,101.5581,97.99361,98.77452,102.9412,,98.86361,,,99.38266,98.67712,103.2396,98.82674,97.80325,99.74352,,97.55952,91.543,93.8143785129016,,,,102.8232,99.5698,97.4625
513,1992-10,,99.96191,98.22092,97.1211,,,,97.30003,,,103.8457,,,97.02279,98.01987,96.16798,95.54205,91.9879,95.88124,,97.06651,98.72518,98.47145,96.54665,100.4563,,,,,97.72105,101.6036,97.83678,98.64143,103.0657,,98.80695,,,99.19527,98.67987,103.4791,98.65545,97.4367,99.68195,,97.13625,92.54829,95.8861168548923,,,,101.6832,99.61634,97.49947
514,1992-11,,99.85242,97.8319,96.59367,,,,97.15368,,,103.4927,,,96.70589,97.70055,95.74297,94.79328,94.32697,95.46387,,96.55033,98.67956,98.50166,96.65929,100.2039,,,,,96.49904,101.5818,97.69154,98.51343,103.1614,,98.37098,,,98.88736,98.83897,103.7181,98.58273,97.07047,99.76662,,96.48509,93.77034,97.376805744434,,,,100.0473,99.93386,97.58694
515,1992-12,,99.90149,97.53401,96.11127,,,,97.00636,,,103.4765,,,96.62119,97.348,95.47567,94.186,96.329,95.20741,,96.12608,98.68779,98.58237,97.02834,99.83467,,,,,94.95094,101.4806,97.5508,98.37717,103.1973,,97.66064,,,98.67867,99.00961,103.8889,98.56189,96.82252,99.85395,,95.7151,95.38158,98.4864638236464,,,,98.50177,100.24,97.6953
516,1993-01,,100.0529,97.20012,95.79348,95.0923,,,96.93667,,,103.5013,,,96.61318,96.93105,95.34959,93.89499,98.45689,95.10048,97.30585,95.8157,98.70874,98.64638,97.57315,99.39924,,,,,94.28711,101.3571,97.53535,98.22871,103.1334,,97.4257,,,98.57865,99.09337,103.9312,98.55835,96.72234,99.8838,,94.88982,97.49052,99.3513332046338,,,,97.53146,100.4146,97.80064
517,1993-02,,100.2182,96.98907,95.79023,93.9993,,,96.88615,,,103.3668,,95.25235,96.5819,96.85519,95.33635,94.019,99.50462,95.09792,97.85802,95.60929,98.69101,98.61935,98.22562,98.95162,,,,,94.37,101.2785,97.64658,98.08981,102.8845,,97.67995,,,98.51665,99.10409,103.8813,98.53414,96.79236,99.79626,,94.52567,98.56668,99.478606922122,,,,97.68111,100.3266,97.87344
518,1993-03,,100.3283,96.91373,95.97867,92.81381,,,96.84388,,,103.0434,,94.7934,96.57292,97.22101,95.37219,94.14581,99.20879,95.12327,98.40427,95.45328,98.63539,98.51054,98.86725,98.72666,,,,,95.28267,101.2853,97.78191,97.99741,102.3841,,98.30831,,,98.48899,99.07328,103.7688,98.48138,96.97269,99.63586,,94.24483,98.56942,99.2182295572855,,,,99.34429,100.0147,97.8701
519,1993-04,,100.3713,96.91884,96.10839,91.36952,,,96.83956,,,102.0826,,94.5675,96.57435,97.91782,95.3898,94.28765,97.83468,95.13405,98.98249,95.35499,98.56902,98.37785,99.39343,98.69926,,,,,95.99324,101.3098,97.80983,97.98362,101.8338,,98.70986,85.24331,,98.49549,99.02872,103.6054,98.42117,97.17649,99.46743,,94.10493,97.90791,98.8347466211697,,,,101.5526,99.64196,97.75706
520,1993-05,,100.3307,96.97298,96.26928,90.3513,,,96.8941,,,101.1246,,94.48958,96.63125,98.347,95.43226,94.46023,96.98527,95.17976,99.45106,95.30123,98.54382,98.30919,99.62074,98.80932,,,,,96.05209,101.2556,97.8071,98.0092,101.5123,95.12656,98.78592,85.01837,,98.53564,99.01447,103.4366,98.39778,97.31766,99.38133,,93.85398,97.51062,98.2333771710716,,,,103.046,99.43074,97.61107
521,1993-06,,100.1901,97.09681,96.40704,90.13504,,,96.99281,,,100.7115,,94.86715,96.73875,98.50759,95.48567,94.63887,96.80968,95.2451,99.6006,95.20396,98.50139,98.2551,99.56551,99.16116,,,,,95.50764,101.0587,97.78246,98.02562,101.6245,94.40771,98.65392,84.73371,,98.61786,99.09251,103.3173,98.36495,97.34947,99.3049,,93.61337,97.57236,97.770051600317,,,,103.0512,99.3031,97.53838
522,1993-07,,100.0227,97.27559,96.5703,90.79667,,,97.18522,,,100.4473,,95.60957,96.83202,98.53142,95.58643,94.84107,97.12422,95.37115,99.66895,95.27625,98.50712,98.27107,99.52391,99.51217,,,,,95.54359,100.8288,97.80355,97.99778,101.9319,93.75126,98.37899,84.49483,,98.68794,99.31387,103.293,98.38291,97.39059,99.27766,,93.76675,97.98768,97.6124937167583,,,,102.2242,99.31396,97.62691
523,1993-08,,99.92357,97.41858,96.70188,91.61211,,,97.43071,,,100.4452,,95.87067,96.99508,98.57598,95.82395,95.30106,97.61819,95.63175,99.80993,95.53596,98.6198,98.38346,99.80624,99.80941,,,,,95.7173,100.7308,97.94393,97.93584,102.1119,93.62516,98.00325,84.89912,,98.75086,99.59769,103.3311,98.49892,97.58036,99.32075,,94.3558,98.3252,97.1659143293417,97.70842,,,101.8001,99.42374,97.82503
524,1993-09,,99.9702,97.62985,96.93678,92.47931,,,97.67666,,,100.7124,,96.23572,97.18011,98.80067,96.16505,95.99286,98.38452,96.00747,100.0838,95.85217,98.81459,98.54504,100.002,100.0679,,,,,95.97715,100.901,98.24645,97.85262,101.9331,94.80824,97.85926,86.51823,,98.83207,99.84309,103.4013,98.70134,97.90355,99.45864,,94.98726,98.45993,96.0844652442212,98.78149,,,102.6659,99.62064,98.07919
525,1993-10,,100.114,97.96532,97.27541,93.16783,,,97.8871,,,101.0061,,96.44006,97.39584,99.25084,96.5532,96.5235,99.45601,96.43788,100.3894,96.16032,99.03642,98.74097,99.96455,100.2164,,,,,97.1151,101.2305,98.61398,97.75513,101.5467,97.18455,97.98362,89.40959,,98.8832,99.97854,103.4931,98.93657,98.22778,99.65836,,95.81275,98.34406,94.4157897119564,99.98813,,,103.7614,99.92181,98.36204
526,1993-11,,100.3018,98.30481,97.75679,93.5912,,,98.14058,,,101.0564,,96.35765,97.60449,99.61535,96.94174,96.85395,100.1899,96.86308,100.8074,96.62104,99.22596,98.94846,100.0766,99.86811,,,,,97.93172,101.5841,98.97243,97.65724,101.1495,99.17487,98.22245,91.45538,,98.88919,100.0497,103.6012,99.13585,98.4948,99.78914,,96.68621,97.98061,92.9770618301012,101.916,,,103.5514,100.1986,98.64434
527,1993-12,,100.5009,98.69908,98.27948,93.80197,,,98.38464,,,101.041,,96.4634,97.78728,99.97055,97.29862,97.20018,100.702,97.25226,101.2061,97.21014,99.3552,99.14808,100.2281,99.83381,,,,,98.86578,101.8612,99.19825,97.57668,100.8667,98.02394,98.51759,92.78481,,98.97411,100.1163,103.7297,99.2766,98.64058,99.82848,,97.24352,97.14201,91.9906645388564,102.3097,,,101.2105,100.4521,98.90296
528,1994-01,,100.679,99.1803,98.90075,93.9591,,,98.5481,,,101.3172,,96.62261,98.0169,100.4336,97.72305,97.66341,101.2532,97.69995,101.7924,97.76678,99.45186,99.33452,100.4671,100.0918,,,,,99.89001,102.0316,99.48943,97.53212,100.6333,95.56133,98.84731,93.81238,,99.20678,100.2132,103.8796,99.39545,98.78065,99.79463,,97.68864,95.76955,91.293927818705,102.1434,,,97.88396,100.6255,99.12936
529,1994-02,,100.799,99.56746,99.43807,94.08457,,,98.69967,,,101.7578,,96.83374,98.28642,100.8431,98.18222,98.15867,101.8284,98.18296,102.1698,98.25237,99.55435,99.5091,100.6435,100.2233,,,,,100.2382,102.0421,99.89131,97.52325,100.3342,93.44502,99.30325,93.99255,,99.45316,100.3157,104.0161,99.51766,98.95862,99.76652,,98.47761,94.88438,90.921090271601,102.2846,,,95.39748,100.7495,99.36169
530,1994-03,,100.8343,100.0008,99.68157,94.06908,,,98.94315,,,102.045,,97.06918,98.57262,101.3471,98.64821,98.75594,102.5508,98.67587,102.3235,98.94037,99.7235,99.68827,100.6457,100.1576,,,,,100.2345,101.8309,100.2538,97.56181,99.88462,92.10699,99.73502,93.27208,,99.63013,100.3779,104.0811,99.68721,99.25584,99.81956,,99.3002,94.38367,90.8642346646008,102.3188,,,95.06422,100.8581,99.65229
