,TIME_PERIOD,AUS,AUT,BEL,BRA,CAN,CHE,CHL,CHN,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,FIN,FRA,GBR,GRC,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LUX,LVA,MEX,NLD,NOR,NZL,POL,PRT,RUS,SVK,SVN,SWE,TUR,USA,ZAF
353,1999-06,82.75262,99.97793,97.6693,88.47739,92.22391,86.68327,103.0398,70.86471,106.6119,74.34731,74.16267,111.1302,99.16532,106.0339,92.45618,84.19617,106.4765,107.6369,111.4586,101.1445,84.56467,91.52473,81.29028,92.45841,106.2234,108.6038,101.1724,158.2046,90.53236,95.96719,94.6723,117.1265,99.4474,105.0306,83.80087,93.13187,98.76577,64.45696,54.34776,100.9557,118.328,87.25835,104.1081,136.2396
354,1999-07,83.60301,99.57954,97.749,87.71863,91.00617,86.03602,100.3138,70.43852,99.56659,74.21069,75.37536,111.517,98.8108,106.0714,92.82684,83.73317,105.954,107.2161,109.7116,98.87822,84.1908,98.43065,80.99171,92.34299,106.8184,108.8295,101.3061,158.6353,88.46876,94.73213,92.82406,119.4938,99.16808,104.4962,82.87677,94.11763,98.63322,66.34245,57.25977,101.3764,119.0302,87.62279,104.5133,136.1924
355,1999-08,81.16733,99.80607,98.08144,83.48938,90.54199,87.28313,100.5506,69.8539,95.75695,73.76514,76.0037,111.6825,99.72346,107.2594,93.55936,84.07881,106.5153,107.6749,110.1339,98.62208,83.84863,87.38173,79.80215,93.40801,107.3011,104.9156,101.8223,168.0763,87.45652,96.47801,93.08624,119.0991,100.4198,103.3574,82.43309,91.19882,98.53447,64.94743,58.46535,102.079,119.0973,87.54761,103.3816,132.9644
356,1999-09,80.96181,99.54019,97.62515,82.68446,91.19531,86.79731,98.23394,70.87634,90.75299,73.5961,75.61168,110.533,99.29366,105.8411,93.23492,83.59765,105.9449,107.2106,111.7327,99.46928,83.33951,77.17606,80.54816,92.22344,108.4296,103.8655,101.4505,178.276,86.68486,96.29442,94.63441,120.2886,100.0628,103.3346,81.20246,90.04094,97.99046,64.02972,59.84495,102.1864,120.7893,89.10627,102.6962,134.5254
357,1999-10,80.95557,100.0823,98.09112,80.08958,90.91953,87.49186,95.68639,70.13403,90.45677,73.52296,75.3177,110.6282,99.96345,106.6587,93.34803,84.22134,106.5726,107.4692,112.458,99.37141,83.24725,84.04818,79.81712,92.70449,110.318,102.9086,102.0714,179.5872,86.01379,96.64585,95.43465,117.8244,100.5818,103.4955,79.25307,88.83979,98.39506,63.45346,60.70569,103.0932,119.9892,90.52641,102.2628,132.4445
358,1999-11,79.72741,99.47714,97.01545,83.29864,91.59,85.63326,95.19001,69.58749,92.86227,73.64961,75.6691,109.5858,99.07104,104.1732,92.53122,83.94379,105.1925,106.4585,112.4032,98.49044,83.81866,90.86124,81.34142,91.05952,111.125,105.414,101.1563,180.8235,88.29756,96.05078,97.09146,121.1058,98.99163,103.9583,79.74052,88.96416,98.21291,64.03824,60.99681,103.1444,119.7556,90.67504,102.4546,133.7329
359,1999-12,79.78445,99.47321,96.2643,87.86448,91.377,85.20369,96.28036,69.20784,96.14504,74.13863,75.52595,108.75,98.11038,102.3499,92.07919,83.69284,104.4624,105.9943,113.2348,97.87072,83.85371,90.21344,80.7804,90.61706,111.4552,106.9725,100.2051,184.2545,90.89072,95.7508,98.11548,122.1227,97.28522,104.1371,79.04761,92.50475,97.63835,64.14823,61.55923,102.7653,119.4186,91.45061,102.2678,134.5071
360,2000-01,82.37337,98.90536,96.32125,89.89005,92.43987,84.78468,99.10466,70.02263,95.22589,74.7009,76.73401,108.817,97.84007,102.0908,92.22937,84.63275,104.6977,105.7895,114.0294,96.25749,84.90763,90.36387,80.9593,90.1712,112.4662,108.2273,100.203,177.8803,91.75024,94.72135,99.18449,122.394,96.88349,104.4439,79.60204,95.52869,97.25977,62.00869,63.33212,103.076,118.2391,92.79556,102.0964,136.1253
361,2000-02,79.88585,98.96592,95.77086,92.49123,92.77267,84.51601,101.4315,71.71076,96.24789,75.45986,76.76216,107.8136,97.21301,100.5026,91.63542,83.56403,104.4504,105.0343,113.5223,94.55737,84.64424,89.18292,82.2916,89.80878,113.2935,110.7041,99.65934,171.2199,93.44568,95.12936,99.63326,124.2283,96.29871,103.9231,77.61951,97.19978,96.47857,62.44307,64.98894,102.4267,119.0407,94.76968,103.3943,133.5074
362,2000-03,77.51118,98.70516,95.12708,94.74213,92.31309,83.78192,103.82,70.61003,97.19414,75.03901,76.35309,106.5984,97.13086,98.979,91.23074,82.88435,103.7447,104.6588,113.399,95.73422,84.40533,88.15558,83.85847,89.17625,113.9394,112.1925,98.98516,176.5951,94.7931,94.59152,99.9158,126.0103,95.98005,102.666,78.30261,100.7236,95.90684,63.88055,65.62478,101.9858,120.2161,95.48695,104.0774,132.6715
363,2000-04,76.43806,98.20109,94.53054,94.32051,91.57394,84.96101,104.0584,70.08435,96.94376,74.49454,74.55712,105.7103,96.56364,97.31674,90.96687,82.3946,102.9973,103.8281,115.186,95.01546,84.42126,84.8028,84.6874,88.19286,115.2064,112.5134,98.29649,179.7981,95.05394,94.40755,101.2744,125.4992,95.03682,101.5234,80.2873,99.22645,96.41662,64.92012,65.91294,101.8041,120.905,96.19348,104.5526,132.2288
364,2000-05,75.61625,97.93246,94.06077,92.83934,90.77809,84.86588,103.2503,70.84489,95.62726,74.73159,73.58338,104.6925,95.89861,95.80444,90.52302,80.85332,102.1611,103.3163,113.3951,94.11394,83.64497,81.36687,85.85059,87.99371,115.4636,113.1566,97.8744,178.305,95.28568,93.7843,100.6839,125.2029,94.19944,99.97353,77.63447,97.26205,96.51337,68.89275,63.42793,100.7036,121.1804,97.53142,106.7073,128.2299
365,2000-06,76.93818,98.88341,95.55714,92.33595,91.73734,85.8706,100.6035,69.35928,91.44822,74.81184,75.56846,106.3387,97.38123,99.08517,91.66104,81.81045,103.4713,104.5575,110.0094,94.73106,84.39366,78.43344,82.47047,91.16035,112.859,111.8042,99.10088,179.7171,95.00564,94.97302,98.80543,120.7302,95.82642,101.5806,76.44398,96.25116,97.57571,68.66302,63.65719,100.8254,121.2683,95.32307,106.1211,127.9383
366,2000-07,79.62009,98.46864,95.41997,94.67909,91.90259,85.99924,98.34154,69.367,89.67886,75.59762,76.5443,106.3693,97.02178,98.38921,91.91995,82.04228,102.7154,103.9385,110.2236,92.65338,84.70712,75.20728,82.70477,90.74389,111.5599,113.1477,98.79359,177.1346,96.30398,93.53523,97.60371,126.0159,95.11694,101.9753,75.58828,99.2308,97.51015,71.22292,62.95646,101.0907,118.8163,96.24231,106.3584,130.8111
367,2000-08,79.07893,98.00618,94.19852,96.57903,91.78739,84.72725,97.75158,70.07742,89.42872,76.0648,76.71698,104.7594,95.68949,95.78677,91.37497,80.85074,101.81,103.09,111.2609,91.51528,84.19593,82.10117,81.60567,89.2887,110.8401,115.4801,97.79727,177.5761,96.91496,93.98465,97.68657,129.5117,93.85219,101.7552,73.89683,100.8137,96.76634,73.90314,62.30667,100.0094,117.8384,97.79605,106.7679,131.9436
368,2000-09,75.93526,97.49415,93.55615,96.20555,91.85211,85.10207,96.4186,71.70605,89.16769,76.09587,75.64836,103.4398,95.11649,93.71188,90.58648,79.72489,101.1399,102.3905,110.0327,91.62286,83.45362,80.57076,82.23084,88.0181,109.2057,116.8092,96.67331,180.625,98.18858,93.29127,97.96719,129.2404,93.27088,102.3879,70.36582,101.4143,95.81371,76.50122,61.06109,100.2694,116.5661,99.90464,107.8249,130.6946
369,2000-10,73.51466,97.35524,92.71963,94.9492,90.54804,85.44544,97.37203,72.60874,91.39635,76.3508,76.09402,102.605,95.23553,92.36833,90.32023,79.88077,100.5514,101.5979,113.0681,91.98544,83.51409,79.6639,82.31918,87.01248,108.8583,116.688,96.4511,179.7275,98.05571,93.35697,97.88181,127.9689,92.69512,102.316,69.75559,100.3265,95.75233,78.90064,60.07937,100.4761,114.6866,102.3953,109.3813,127.0135
370,2000-11,72.94353,97.64227,93.26761,91.9524,89.03425,85.50932,96.8539,73.31969,93.657,76.65289,77.14662,102.7985,95.2694,93.17126,90.69318,80.00975,100.7337,101.9644,111.3379,92.3896,83.3518,77.57774,81.65664,88.12074,106.4215,116.434,96.8272,179.2155,95.54175,93.65605,96.86766,129.4957,93.0104,103.4251,69.86176,102.0262,96.59856,80.02624,60.80553,100.5819,113.6017,104.9274,109.9782,124.1237
371,2000-12,75.64339,98.16757,94.33956,90.27204,90.06908,86.99326,96.07452,73.7009,91.10632,76.82075,77.05025,105.2663,95.8616,96.70618,92.01139,80.91984,102.0603,103.037,110.8046,93.78093,83.79356,78.183,80.98666,90.51829,105.1626,114.5581,98.08829,172.7401,90.9958,94.89181,94.75951,131.0058,94.50838,103.1973,73.8204,103.3782,97.67933,78.31145,60.417,100.1807,114.5772,105.0568,108.8328,122.3322
372,2001-01,77.31372,98.89213,95.67819,90.13107,90.28789,87.1588,96.21664,74.60996,89.14949,77.12352,78.63044,106.295,97.3688,99.82413,93.31912,83.55743,103.8105,103.8784,108.1567,93.80179,86.26244,78.48914,81.18086,92.49473,105.2504,110.6679,99.93938,164.5714,87.94058,94.2942,94.08259,126.8891,97.49876,104.427,75.34797,106.2614,98.94771,77.08124,61.78744,100.7198,112.6043,106.1926,109.4609,120.1179
373,2001-02,74.66644,98.57033,95.24134,88.81443,89.39172,85.82893,97.64132,74.76643,90.89794,77.49164,79.01609,105.9831,97.53378,98.98026,92.96263,82.78932,103.4767,103.3776,107.5297,92.88831,86.34997,78.00752,81.68133,92.4724,104.9807,111.3256,99.46957,165.1909,90.02934,94.94363,93.70008,127.4339,97.2602,104.978,74.78846,107.9832,98.49368,79.02345,62.42324,100.9188,110.8394,97.11878,110.2481,120.6857
374,2001-03,71.3219,98.5352,95.07535,86.00626,87.77612,85.63268,94.84636,75.5675,91.55668,78.74223,79.13537,105.6162,98.32868,98.97285,93.07761,82.38581,103.6706,103.5335,108.4156,94.60072,86.78625,75.80424,82.57543,92.60856,105.1109,111.7669,99.2691,160.284,89.63408,94.99033,93.42605,130.0157,97.91061,105.9254,73.99871,110.4021,98.65685,81.27656,62.5725,101.4971,109.164,81.59555,112.0264,121.9541
375,2001-04,72.3117,98.45939,95.21513,82.81226,88.31531,85.53291,94.08028,76.53573,91.24594,79.42,78.41914,105.4196,97.18938,98.57807,92.94395,81.66945,103.2686,103.3019,109.5191,94.99805,86.26986,70.74212,83.31382,92.29473,100.7285,113.3055,99.02258,158.124,88.14736,94.65586,93.0592,134.2377,97.72864,105.9519,72.77653,113.1732,98.66595,83.11497,62.43263,100.403,109.6823,71.59878,112.7042,120.4303
376,2001-05,74.95975,97.6665,94.61617,79.59064,89.73688,84.79199,93.89125,75.91592,90.81564,79.4542,78.68296,104.2077,96.66473,96.54049,92.22782,80.88722,102.4272,102.7663,110.368,94.01496,89.04193,70.1357,83.43265,91.09271,95.2028,114.978,97.96676,160.5722,89.85958,94.41231,93.86253,136.2311,96.50601,106.6144,74.61517,116.8173,98.61017,84.65353,62.27822,100.6983,109.678,80.81408,112.5391,123.0487
377,2001-06,75.28233,97.28261,94.19915,77.68622,90.95241,84.82388,93.02862,75.62591,93.06464,79.49782,79.76883,103.5164,96.16965,95.22822,92.01546,80.28281,101.8082,102.2351,110.313,93.20663,92.50593,71.56907,84.40304,90.73766,94.40453,116.0292,97.53334,160.928,90.8785,94.4202,94.31577,138.2035,95.24545,107.2756,73.85524,119.0019,98.43333,87.11167,61.96989,99.91599,106.8583,79.026,113.0973,123.7224
378,2001-07,74.47433,97.59663,94.6614,76.26139,90.67931,85.65746,87.53636,75.76157,93.67316,79.78504,81.14257,104.3675,96.71059,96.42168,92.65323,81.15492,101.69,102.4692,110.4285,92.09141,92.51,76.48392,84.71301,91.16482,97.79913,115.572,98.17667,157.4445,90.96834,93.8398,93.93434,137.558,95.87943,106.1842,73.662,111.5881,98.82175,87.20401,62.42919,99.83054,106.471,74.27454,113.4415,121.5487
379,2001-08,74.78108,98.19167,95.82494,74.25713,89.60291,86.22874,84.73281,74.33564,93.43951,79.20846,81.56812,105.5322,97.64424,99.27367,93.82975,82.51232,103.4274,103.5644,109.1681,93.33964,92.56268,90.88726,83.85829,93.48579,98.74696,112.4107,99.49263,158.6887,90.9178,95.62351,93.04287,137.2518,97.90066,106.0592,76.06345,106.195,99.26356,84.25741,62.48974,99.95844,107.3847,70.15329,111.7726,116.9249
380,2001-09,71.74752,98.48693,96.09731,69.84628,87.71534,87.83986,84.60516,74.62691,92.05494,79.00017,80.72449,105.4569,98.40694,99.85475,93.86674,82.82253,104.5385,103.6679,110.4215,95.26492,91.52729,87.8251,82.69408,93.71681,96.55764,109.102,99.57145,161.9909,89.39362,95.73441,93.80418,134.7426,99.27352,108.1409,74.27155,106.2138,99.22488,83.72784,62.36912,100.9959,103.9598,69.91414,112.2625,112.072
381,2001-10,72.97762,98.48409,95.98206,68.68124,87.39532,88.30033,81.98196,75.36905,93.168,78.80215,81.97464,105.1967,98.57929,99.73444,93.75838,82.59542,104.1033,103.7498,110.0146,95.47662,91.80243,82.30766,83.14196,94.12804,95.58096,110.3,99.68091,159.7253,89.67896,95.87089,93.83801,136.527,99.22797,108.0176,74.17796,109.2781,99.6545,84.86185,61.86561,101.2732,104.616,68.37962,112.5894,104.9156
382,2001-11,75.31779,98.04008,95.49592,74.84558,85.77969,88.79899,83.90366,75.63229,93.64959,78.92372,82.24893,104.113,97.50472,97.94717,93.17584,81.86436,102.7465,102.886,110.1444,94.76955,92.76381,80.17509,84.25867,93.2729,92.76604,112.6026,99.12866,158.1559,91.20149,95.63112,93.914,139.4436,98.20218,108.1273,74.36843,112.0324,99.95141,86.001,61.9924,100.9928,106.0465,75.92293,113.1181,101.2816
383,2001-12,75.35402,97.84946,95.39378,81.21185,87.00048,88.09178,86.10595,76.34658,93.83758,79.20749,83.81012,105.2586,97.81657,98.74839,93.48325,82.09253,102.809,102.9971,110.5222,95.64923,93.91541,84.61642,84.80493,94.02225,95.76357,111.4601,99.14146,151.92,91.77481,95.38192,93.42058,140.9451,98.15033,107.3833,74.82296,113.3678,99.9808,85.61552,61.68568,100.125,105.8385,81.79733,112.6912,85.29453
384,2002-01,76.99621,97.52399,95.52486,86.34425,86.04045,87.82378,94.25048,77.69421,97.10729,80.02404,86.2217,104.5711,97.66364,98.19448,93.15428,82.14611,102.3936,102.9868,110.0928,94.84216,96.10223,86.36091,84.74401,93.42234,99.27928,106.6646,99.07111,145.1101,91.162,94.14863,92.65517,142.5572,98.4775,107.9466,76.80421,113.5248,99.8847,87.53576,62.5629,101.0068,107.4522,91.64963,114.0842,87.63847
385,2002-02,76.39152,97.13196,95.03857,86.86076,86.53797,87.10193,95.98643,78.67197,98.44817,79.79231,86.20966,104.2383,97.68148,97.33221,92.80153,81.69327,101.7522,102.472,110.3731,93.1792,96.46656,88.85934,84.44761,93.05007,100.888,105.0059,98.84447,143.219,91.44458,94.84418,92.13999,143.2876,98.21957,108.9674,76.00912,110.9286,99.34585,88.3677,62.73131,100.8898,107.5224,94.81021,114.5257,90.27097
386,2002-03,77.59753,96.99808,94.94671,91.19198,87.19126,87.48411,100.6417,77.20211,98.71993,79.20338,87.10712,104.092,97.94112,97.69034,93.39896,81.7271,101.8489,102.6045,109.5094,95.33607,96.65723,91.30519,84.47241,93.90192,101.0846,104.4116,98.85069,145.2811,91.16551,94.67619,92.54716,143.6913,98.94934,109.557,77.56113,111.4669,99.32362,87.83775,63.03461,100.8192,109.6063,95.08687,114.1685,90.54106
387,2002-04,78.87754,97.12394,94.79871,93.42807,87.43785,88.30885,104.1916,76.32092,99.69204,78.19348,89.6465,103.5566,98.12116,97.84467,94.55381,82.42606,102.2019,102.726,110.207,95.92161,98.11722,94.42566,83.92739,94.48427,102.7396,101.8964,98.89317,145.0966,91.33212,94.8805,91.89175,141.9751,99.41515,110.8651,78.85647,112.5328,99.59787,87.49598,63.03811,101.3521,108.768,98.61511,114.0002,94.73169
388,2002-05,79.34205,97.73208,95.75203,87.12785,88.9196,89.51538,104.7773,74.60081,97.87358,77.66175,89.5966,104.4883,98.76551,100.0131,95.5445,83.4861,103.1845,103.4618,108.7151,96.60043,98.71353,97.14586,82.95484,96.54451,105.9276,98.91791,99.93432,148.7107,94.12862,95.7182,90.89983,136.3936,100.5506,113.5637,80.6945,109.6202,100.6253,86.78044,61.81715,101.5309,108.5499,91.67959,112.4902,102.0991
389,2002-06,80.64279,98.47181,96.70837,79.36694,89.75412,89.4702,102.3722,72.67852,95.80733,77.14773,90.66331,105.8851,99.63395,102.8468,96.58146,84.6523,104.0855,104.509,107.5216,97.63647,99.63655,100.5255,82.57156,98.64942,106.4336,97.53854,101.3489,150.6296,96.00284,96.77792,89.65105,132.8199,101.9572,116.3231,83.84676,106.3021,101.722,84.77372,60.04758,101.5947,110.7161,82.19634,111.2833,101.1669
390,2002-07,77.73983,98.67603,97.84134,72.9577,88.90632,90.24423,98.54367,70.82422,89.73358,77.07939,94.14539,106.9279,100.3474,104.6957,96.48495,86.01964,105.0075,105.1331,109.6943,96.72866,99.19446,96.4396,82.12112,98.7918,108.5685,100.9101,102.4367,155.708,97.64024,96.58586,88.88733,132.3245,102.9587,117.4909,82.41758,100.4367,102.5553,83.19403,60.22987,102.6636,109.1149,75.0113,109.9692,101.0046
391,2002-08,76.53036,98.82066,97.46635,69.03613,87.8922,89.74599,98.58135,71.55941,85.39002,77.5483,90.32198,106.4868,100.2216,104.2593,96.45632,85.07195,104.6436,105.0818,109.682,96.53284,98.92691,97.84848,83.24782,98.88419,108.5419,102.2529,102.2583,155.6382,97.66897,97.5325,88.77158,132.037,102.9141,116.3223,80.21923,99.79336,102.3925,84.10182,61.36917,102.2025,109.1335,77.98777,111.2673,97.70645
392,2002-09,77.18935,98.58269,97.52295,65.05626,87.44602,89.7743,96.34592,72.65765,82.87651,77.42351,91.16572,106.1322,100.2473,104.3993,96.66325,84.89793,104.6642,104.9915,110.8313,98.19776,99.90831,98.37228,83.82531,99.07984,106.4527,100.0268,102.2405,153.0085,97.30774,97.89526,89.03136,129.8202,104.0477,117.6402,81.22941,100.1227,102.1124,83.86755,62.54271,102.4023,110.5414,79.83314,111.931,98.22827
393,2002-10,78.4914,98.74619,97.55318,58.07868,87.51334,90.2979,96.24097,73.47594,81.76747,77.5414,89.34747,106.0067,100.3439,104.8335,97.66242,85.10732,104.8328,105.137,111.0298,98.7504,100.5742,97.72828,84.21946,99.61115,106.5839,99.99945,102.4952,149.3096,95.31245,98.60454,88.7481,130.3565,104.0852,118.2053,83.53756,100.9045,102.5899,84.69484,64.61546,102.5403,111.6335,82.33567,112.698,102.6819
394,2002-11,79.06651,98.83768,97.78481,62.29465,87.82305,90.31223,98.09491,72.44602,84.16031,76.92607,89.12215,105.8192,100.5948,105.2996,98.00217,85.34918,104.8295,105.4248,110.1692,98.95581,103.0657,99.06184,83.84225,100.3779,106.3965,99.98503,103.069,151.0435,96.53938,98.81759,88.21045,129.389,104.2374,119.3139,85.01665,103.3629,103.351,84.14737,65.13441,102.1821,112.0358,85.84928,111.4349,109.4546
395,2002-12,78.78699,98.8881,98.06882,61.93665,88.15421,90.33315,98.18795,72.43637,81.46777,76.71671,87.6866,107.1494,100.6721,106.6028,98.40602,85.41011,105.0189,105.6843,109.9346,99.78193,103.9361,101.4733,83.59326,101.7058,108.2969,98.52088,103.225,149.5492,96.97303,98.83292,87.83521,129.5751,104.3121,120.8545,86.82275,102.373,103.4134,84.12044,65.06579,102.2383,111.6764,87.70289,110.5514,116.9763
396,2003-01,80.84927,99.35346,99.33788,65.39861,89.14471,91.43185,91.87724,71.69167,78.34532,75.86623,87.40315,107.9198,101.4159,108.9378,98.59832,86.96246,105.9426,106.5836,107.7372,100.0305,103.8317,100.65,82.57571,103.4196,110.3425,93.54688,104.3942,150.4247,98.36208,98.36892,86.92716,123.6509,105.9053,124.0372,89.74323,101.3485,103.9872,83.20319,69.27672,102.9799,111.9138,82.66892,109.2388,118.6947
397,2003-02,82.06718,99.25547,100.0414,62.72849,90.92657,91.12797,88.77701,72.40883,77.8213,75.56569,87.22122,108.6787,102.3449,110.451,98.78812,87.05594,106.5871,107.3809,105.8456,100.1621,102.8512,100.5829,82.9669,105.2781,111.5013,92.1619,104.5077,148.3474,97.45869,99.69466,86.60143,119.6094,106.9714,120.6232,91.18489,98.96811,103.9018,83.92182,69.0736,103.4101,113.3939,84.48547,109.6158,122.9763
398,2003-03,82.9209,99.36696,100.0205,65.43108,93.05548,91.04128,88.74017,71.87775,77.766,74.85917,86.78217,108.6478,103.3369,111.134,99.27748,87.0761,106.8066,107.7032,104.2976,102.318,103.4427,100.0264,83.50208,106.4599,112.2033,93.59772,104.5876,149.7687,94.63867,99.70831,86.78867,119.8239,107.9598,115.1333,90.62151,95.31718,103.6133,85.19348,69.59681,103.7396,113.2222,84.17579,109.4208,127.336
399,2003-04,83.84323,99.45543,99.79707,72.5443,93.56213,89.60213,89.38518,71.41715,78.50908,74.38873,87.1958,108.3256,103.3879,111.2718,100.0918,86.5094,106.7382,107.6649,103.6558,102.3928,103.5054,101.5773,84.63324,107.2535,113.4398,96.41484,104.8802,147.9911,95.5517,99.6498,86.26759,123.5989,108.1298,114.3345,89.85771,95.94851,104.1037,86.00784,70.79085,103.6098,113.8189,86.19102,108.1462,132.3009
400,2003-05,87.06508,100.1852,101.0115,74.86508,97.9721,89.71399,88.59261,69.48379,79.00967,73.05729,88.78912,109.5852,104.4935,114.9786,101.1908,88.05884,108.3848,108.9195,102.0137,104.2738,105.2415,103.8927,83.17873,110.2222,113.9667,95.64246,106.6198,149.051,95.32203,100.8211,84.64936,126.0375,110.6088,114.3457,90.52379,96.42809,105.4453,83.32903,71.27422,104.1388,115.19,91.10545,104.4533,128.6653
401,2003-06,89.1661,100.5548,101.4332,76.60451,100.1471,88.19788,87.33878,68.57228,79.65777,72.7988,88.65001,110.394,104.7011,115.7824,101.272,87.57566,108.3923,109.2344,103.7572,104.1208,99.45642,107.1925,83.45054,110.1016,111.9438,96.48472,106.7889,147.0276,95.66953,100.7519,84.6451,122.9904,110.3544,110.0419,90.51222,93.99554,105.4362,84.70541,71.08939,104.8825,115.7651,94.6293,104.2566,123.856
402,2003-07,90.08019,100.1882,101.0854,77.64777,98.43587,86.51932,88.53681,68.47853,79.01929,72.99037,87.54674,110.146,103.7611,114.2482,100.1395,86.77382,107.2147,108.6702,103.2596,101.3047,98.11992,106.0845,84.92842,108.5248,109.811,97.14697,106.3195,147.1063,97.09673,99.33413,85.00928,124.0472,109.3946,108.0075,92.288,93.30644,105.0307,87.31147,70.27703,104.78,114.1444,97.58163,105.4376,130.6683
403,2003-08,88.86678,100.1427,100.7457,75.40269,97.60651,86.53949,89.86594,69.10594,79.61005,72.98173,85.77926,109.4186,103.3316,113.1855,100.1392,86.16563,106.7275,108.3371,102.8494,100.5788,98.85427,104.7707,85.53476,108.2883,107.6154,96.14872,105.9655,147.6435,97.96118,100.1676,84.64422,120.6009,108.8507,108.092,92.26245,94.06424,104.6554,88.17415,70.67127,103.7572,113.0274,98.79506,106.8409,135.0386
404,2003-09,89.26712,100.2098,100.6728,77.21107,99.44215,86.22646,92.87479,68.91863,79.69128,71.92856,84.79286,108.9037,103.5795,113.1213,100.154,86.08615,106.6427,108.4502,103.0834,102.1881,100.5436,104.2159,85.31676,108.0626,107.4863,94.32232,105.8723,151.0889,98.59781,100.3221,85.13692,118.9109,109.6562,108.4513,91.14313,92.00694,104.518,86.65182,71.61491,103.034,115.6119,101.1203,105.6545,133.704
405,2003-10,92.02476,100.1983,100.9404,77.51088,101.5798,87.06153,94.93967,68.13341,77.60407,71.49626,86.33935,109.5191,103.6291,114.7596,101.2846,87.04813,107.0998,109.1757,104.0906,103.29,102.1378,102.8831,85.11354,108.8538,108.5331,92.61794,106.4941,156.4785,96.41787,100.7851,85.09406,115.9524,110.3814,108.59,91.62733,90.52254,105.1403,86.15387,72.43066,103.9263,116.8558,95.14064,103.3512,135.9693
406,2003-11,94.89374,100.5371,101.17,76.39331,102.8662,86.28439,97.82281,68.96372,78.68713,71.98259,86.62189,109.2733,103.7708,114.7878,101.5775,86.49005,106.8521,109.2838,104.6923,103.5116,100.9313,102.9906,84.93941,108.6803,109.1257,91.36063,106.7493,155.7272,94.54811,101.1074,85.40421,117.3733,110.0465,109.0101,94.8263,89.83745,105.3488,87.95667,72.41232,103.9766,116.8258,93.45928,102.6363,138.8133
407,2003-12,96.19713,100.9262,102.111,75.12457,102.3717,87.23315,100.5281,68.47855,79.35522,71.66574,85.97525,111.3627,104.1363,117.9865,102.5068,87.16968,108.0755,110.1763,104.8982,104.9538,99.72389,102.5585,83.77713,110.8907,109.4485,90.85748,107.6985,155.9564,93.23429,101.9468,84.05437,116.0744,111.0564,109.395,95.47569,89.69783,105.7975,86.67771,73.04152,104.0164,117.4527,92.92921,101.0634,139.4346
408,2004-01,99.76099,100.8851,102.7637,76.37788,102.8411,86.4795,103.1754,68.18075,80.34186,71.50686,86.60535,111.5015,104.5041,118.4788,101.9161,87.88541,108.1221,110.3853,106.7484,104.4052,102.2722,103.0907,83.1759,110.3638,112.8114,88.32768,108.0431,155.6548,93.25957,101.206,84.11419,119.1316,111.5638,105.4445,97.06105,89.33396,106.0936,87.96415,77.01513,104.1512,115.9755,97.2801,99.66753,129.185
409,2004-02,100.1238,100.9388,102.7198,74.4285,100.035,85.67279,101.7123,67.70896,82.21269,71.66772,86.07343,111.3841,105.1213,118.2936,101.5923,87.80439,108.3321,110.4466,109.1964,103.6239,103.7303,101.5439,83.34452,110.1524,113.6578,86.95909,107.9015,154.5758,94.91512,102.2155,84.60519,118.2717,111.695,103.296,99.24188,86.35828,105.6722,89.61845,77.60033,103.9436,114.8041,98.50735,100.474,132.0807
410,2004-03,97.21627,100.497,101.6883,76.09925,100.3213,85.28875,98.76839,68.39013,84.76125,71.45542,85.06747,110.3572,104.4626,116.2149,101.3022,86.78288,106.54,109.7989,108.7819,104.9457,107.0428,101.1052,84.83955,108.9524,112.2617,86.84108,106.9882,152.9505,96.66357,101.5453,85.63347,118.6581,110.9912,105.4825,96.67628,87.19707,104.9966,91.70893,77.29345,103.3503,113.6773,101.7802,101.7014,137.2518
411,2004-04,97.17257,99.79658,101.2594,76.45399,99.38895,85.71838,97.88928,68.40253,86.22509,71.56744,85.52039,109.5422,103.6304,114.4102,101.8108,86.32698,105.2339,109.0194,108.8701,104.2074,107.7546,100.9911,87.16235,107.6223,111.0096,87.50077,106.1946,153.9991,97.51974,101.0465,86.36961,116.0117,109.7326,107.6267,94.50242,87.27261,104.8832,93.09274,77.08452,102.9703,113.5063,100.2106,102.518,139.774
412,2004-05,92.93215,100.0944,101.7749,72.5026,97.45031,86.90588,95.45226,69.40828,84.71459,71.85995,87.0637,109.8503,103.981,115.5698,102.5535,88.09244,105.4536,109.4443,108.4073,105.0409,107.2993,98.98922,85.69988,108.3713,111.3153,87.424,106.5701,149.0758,96.64594,101.2378,86.4082,113.2268,110.3062,109.0088,93.12745,88.61352,105.4842,93.34196,76.7794,103.5615,114.1995,90.58556,104.5849,135.9856
413,2004-06,90.95224,100.3322,101.8,71.77339,98.4632,88.31673,94.59,68.36945,84.8489,71.62121,88.1295,109.752,103.8817,115.5394,102.7249,88.55128,105.6088,109.4592,109.8481,104.7738,107.3809,95.15351,85.0687,108.6422,112.7323,88.09093,106.7563,152.8878,97.62768,101.6002,86.74656,114.1202,109.7589,108.0717,94.86513,92.08161,105.6459,92.76368,77.18829,103.5397,113.5065,90.64057,103.8468,142.4007
