,TIME_PERIOD,AUT,BEL,BGR,BRA,CAN,CHE,CHL,COL,CZE,DEU,DNK,EA20,ESP,EST,EU27_2020,FIN,FRA,G7,GBR,GRC,HRV,HUN,IND,IRL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NOR,OECD,OECDE,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,USA
680,1975-09,29.03654,46.06541,,49.95419,47.87992,,,,,51.43163,51.01538,57.19662,72.87513,,55.35688,37.81254,68.01875,49.00599,58.54643,88.2496,,,,5.48944,,72.96842,52.2433,,,47.32764,,,43.29237,42.93503,47.3714,,50.69119,,,,,58.65283,,41.18708
681,1975-10,28.88849,45.93663,,49.40694,47.42215,,,,,52.42788,52.83736,58.1556,73.02192,,56.28501,38.31941,70.09286,49.46785,59.25303,86.7725,,,,5.428446,,74.42197,52.41156,,,46.42782,,,42.74436,43.29399,48.09144,,52.93032,,,,,58.53794,,41.36575
682,1975-11,29.86281,47.29834,,50.99692,48.49643,,,,,53.17507,53.44469,58.63034,72.33887,,56.74448,39.58659,68.8728,49.57129,59.35397,90.58376,,,,5.992639,,76.55386,51.57028,,,47.23251,,,43.29237,43.45213,48.61102,,52.11483,,,,,59.34219,,41.42255
683,1975-12,30.64462,47.02272,,49.94136,49.3964,,,,,53.1128,54.05201,59.01013,73.2877,,57.11206,38.57285,72.41099,50.18478,59.05114,90.29136,,,,5.855402,,76.36005,52.66394,,,47.98228,,,39.45633,43.88829,48.77406,,50.62462,,,,,58.59538,,41.98421
684,1976-01,30.21198,47.72947,,51.72459,49.3312,,,,,53.79773,52.83736,59.68426,71.79642,,57.7645,39.63728,72.59399,50.87751,59.45491,92.84274,,,,6.091754,,78.87954,53.58935,,,48.61288,,,41.10035,44.42517,49.31243,,50.92664,,,,,56.98688,,42.54141
685,1976-02,30.43641,48.79379,,54.93421,49.65339,,,,,54.85625,55.26667,60.06405,71.20087,,58.13208,39.38384,72.716,51.49718,60.26245,88.49488,,,,5.802033,,78.29812,54.93539,,,48.30762,,,43.84037,44.9042,49.68017,,52.08608,,,,,57.73369,,42.97021
686,1976-03,30.38595,48.32131,,52.83083,50.42627,,,,,54.79398,54.65934,60.35839,74.01716,,58.41695,39.5359,73.50905,51.73044,60.46433,93.85831,,,,5.824906,,77.91051,55.77666,,,47.77363,,,44.38837,45.1486,49.90535,,52.41751,,,,,57.33156,,43.05686
687,1976-04,30.05436,49.96167,,53.881,51.04893,,,,,55.10531,55.87399,61.11797,75.51955,,59.1521,39.43453,74.4241,52.21765,60.96904,94.97534,,,,5.870651,,79.94548,56.53382,,,48.47359,,,43.84037,45.59207,50.53052,,52.31871,,,,,58.65283,,43.27865
688,1976-05,31.32759,49.03959,,54.92455,51.71882,,,,,55.41664,58.3033,62.26684,76.54642,,60.26402,40.60033,74.4241,52.70325,61.87753,95.65755,,,,6.183244,,85.37209,56.36556,,,52.5602,,,44.38837,46.027,51.44703,,53.95495,,,,,58.76772,,43.45681
689,1976-06,31.20863,50.25022,,54.23896,50.98562,,,,,56.0393,56.48132,62.26684,76.98889,,60.26402,40.09346,74.60711,52.83411,60.66622,97.52503,,,,5.969765,,84.88757,57.37509,,,49.51911,,,44.93638,46.16109,51.49952,,52.90432,,,,,59.57197,,43.50242
690,1976-07,31.31554,50.01269,,54.78784,51.01917,,,,,53.98452,56.48132,61.982,77.58482,,59.98834,38.92766,75.70517,52.88353,60.8681,96.91764,,,,6.183244,,86.05041,57.87986,,,47.77094,,,46.03239,46.20612,51.23082,,52.67952,,,,,59.74431,,43.74761
691,1976-08,31.45349,49.6931,,54.862,51.54213,,,,,55.72797,56.48132,61.982,78.40882,,59.98834,40.19484,75.70517,53.10971,60.76716,96.847,,,,6.564455,,82.27116,58.04811,,,45.9505,,,46.58039,46.38287,51.30367,,48.55408,,,,,58.59538,,44.04643
692,1976-09,32.19191,50.80149,,55.06587,51.6711,,,,,56.28836,56.48132,63.22581,77.25645,,61.19215,41.00583,78.38931,53.61541,61.77658,97.82504,,,,6.373849,,85.37209,57.96399,,,52.50468,,,46.03239,46.79909,52.22639,,54.27308,,,,,57.44645,,44.19009
693,1976-10,32.37038,51.15282,,55.5352,50.79523,,,,,56.28836,56.48132,63.41571,77.81623,,61.37593,41.05651,75.88818,53.67684,63.08883,99.52982,,,,6.373849,,87.69777,57.96399,,,52.91956,,,45.48438,46.85477,52.43603,,54.61056,,,,,58.59538,,44.17909
694,1976-11,32.00599,50.92973,,54.62721,51.81189,,,,,56.35063,56.48132,63.805,78.5932,,61.7527,40.04277,77.84029,54.33012,63.59354,100.8214,,,,6.366225,,87.79467,58.80526,,,49.16866,,,43.84037,47.34832,52.70573,,57.03384,,,,,57.96347,,44.85863
695,1976-12,32.39485,49.24194,,55.2522,51.96542,,,,,56.4129,56.48132,63.805,76.37492,,61.7527,41.56339,77.59628,54.65998,63.99731,99.95856,,,,6.190868,,88.18229,59.05765,,,43.8386,,,44.93638,47.54798,52.66489,,57.17244,,,,,58.53794,,45.34008
696,1977-01,32.17395,50.23795,,54.32788,52.93956,,,,,56.72422,58.3033,64.76397,79.44227,,62.68083,41.56339,78.38931,54.92823,65.20861,98.68764,,,,6.251862,,90.60488,59.56241,,,49.93612,,,44.93638,47.81655,53.40149,,57.87366,,,,,56.6422,,45.02737
697,1977-02,32.18483,50.07483,,54.58195,52.25219,,,,,56.53743,57.69597,64.18479,80.87986,,62.12027,42.12094,77.53527,54.90022,65.00673,97.25813,,,,6.495837,,87.79467,58.72114,,,47.9086,,,44.38837,47.82904,53.03289,,57.96497,,,,,56.92944,,45.74142
698,1977-03,32.737,50.22894,,55.92753,52.33958,,,,,57.16009,56.48132,63.89994,80.80447,,61.84459,37.05224,78.02329,55.23593,65.00673,94.37794,,,,6.389098,,84.11234,59.56241,,,49.09346,,,44.93638,48.03402,52.74379,,57.71732,,,,,56.29753,,46.31646
699,1977-04,32.78564,49.61415,,55.32833,51.9692,,,,,56.53743,53.44469,63.89994,81.06947,,61.84459,37.66048,76.01019,55.39408,64.40108,94.51214,,,,6.442468,,88.27919,59.2259,,,49.17073,,,42.74436,48.1578,52.73606,,58.94761,,,,,55.8954,,46.76866
700,1977-05,32.58274,49.62914,,57.25553,52.58997,,,,,56.0393,54.65934,63.41571,79.81658,,61.37593,39.78934,75.33915,55.40305,66.1171,95.74509,,,,6.541583,,84.79066,58.97352,,,51.19226,,,40.55234,48.13555,52.3543,,59.2135,,,,,55.66562,,47.13461
701,1977-06,32.32038,49.43686,,55.84008,53.12616,,,,,57.03555,56.48132,63.13087,78.7748,,61.10025,41.30995,78.1453,55.55125,63.4926,98.44161,,,,6.686442,,80.81761,59.47829,,,49.943,,,44.38837,48.28029,52.18565,,60.49259,,,,,55.20604,,47.49678
702,1977-07,32.93496,50.22259,,55.99726,52.82287,,,,,54.60719,55.87399,62.56118,79.89626,,60.54889,38.62354,75.94918,55.12756,63.79543,100.2733,,,,6.587328,,83.72472,58.3005,,,49.30393,,,41.64835,47.98943,51.74827,,59.81985,,,,,55.43583,,47.56133
703,1977-08,32.42342,50.78863,,55.54859,52.96979,,,,,56.97329,59.51795,63.41571,80.59149,,61.37593,40.65102,75.94918,55.67634,64.40108,99.17624,,,,6.694067,,82.85259,59.56241,,,45.46303,,,43.84037,48.41939,52.41658,,60.40852,,,,,54.51669,,47.60525
704,1977-09,32.09996,49.0426,,55.3908,52.74067,,,,,57.09782,58.3033,63.52015,80.30536,,61.47702,41.96888,76.37621,55.80488,64.60296,101.4305,,,,6.732189,,82.65878,59.56241,,,48.75021,,,44.38837,48.52419,52.50716,,63.73785,,,,,54.86136,,47.79759
705,1977-10,33.54019,49.49492,,55.68352,53.10065,,,,,56.84875,56.48132,63.41571,80.56097,,61.37593,41.76613,75.46115,55.74366,64.40108,101.9498,,,,6.907546,,83.72472,59.05765,,,50.18082,,,46.03239,48.49788,52.48452,,62.29668,,,,,53.99967,,47.87115
706,1977-11,32.71681,50.23349,,56.34859,53.25986,,,,,56.91102,55.87399,62.94097,78.45188,,60.91647,41.36064,76.80323,55.86239,63.89637,99.66125,,,,6.877048,,80.91452,60.23544,,,49.80736,,,46.58039,48.50774,52.07587,,62.67123,,,,,53.08052,,47.96197
707,1977-12,31.81761,49.52943,,56.74417,53.39544,,,,,58.03181,57.69597,63.805,81.26325,,61.7527,40.44827,74.72911,56.2446,65.10767,102.2329,,,,7.121024,,83.2402,60.65607,,,49.4619,,,47.6764,48.87831,52.79623,,62.90929,,,,,53.13797,,48.04307
708,1978-01,32.99654,49.28058,,57.21164,53.49607,,,,,58.21861,59.51795,64.08984,82.09357,,62.02838,41.36064,76.49821,56.04709,65.00673,97.95435,,,,7.090527,,82.46497,61.24497,,,52.2301,,,47.6764,48.77526,53.03461,,64.38096,,,,,54.80392,,47.34301
709,1978-02,32.76047,49.26604,,57.19256,53.89338,,,,,56.53743,55.87399,63.52015,81.80252,,61.47702,42.273,76.3152,55.89742,65.00673,105.394,,,,6.884672,,82.56187,60.82433,,,50.05165,,,47.6764,48.66082,52.59053,,62.88949,,,,,53.94222,,47.5994
710,1978-03,32.48512,50.45104,,57.98772,53.6978,,,,,55.35437,51.62271,63.03592,82.29016,,61.00836,41.86751,77.47427,56.32126,64.30013,105.9955,,,,7.06003,,81.30213,62.17037,,,49.49496,,,48.22441,48.99242,52.18002,,63.15481,,,,,53.99967,,48.51748
711,1978-04,33.86948,49.80127,,60.25187,54.70264,,,,,56.47516,61.94725,64.95387,79.82246,,62.86462,41.86751,80.09741,57.66326,68.23688,106.4799,,,,7.075278,,85.7597,62.17037,,,50.34196,,,48.77241,49.99449,53.68639,,63.81106,,,,,53.99967,,49.48078
712,1978-05,32.85682,51.01169,,58.06024,54.0455,,,,,56.4129,58.91062,63.99489,80.89117,,61.93649,42.07026,78.69433,57.40938,65.91521,104.1167,,,,6.922794,,83.53091,62.33863,,,49.62674,,,46.03239,49.78965,52.93914,,63.97389,,,,,53.19542,,49.72259
713,1978-06,32.80127,49.38004,,57.86754,55.13206,,,,,56.10157,58.3033,63.89994,81.71194,,61.84459,41.46201,77.23026,57.61404,65.91521,104.403,,,,7.31163,,84.59686,62.67514,,,49.40499,,,48.22441,49.96838,52.89713,,64.44021,,,,,52.96563,,50.04362
714,1978-07,33.41337,51.12175,,59.05797,54.31619,,,,,57.59595,57.69597,64.76397,81.27978,,62.68083,38.67422,77.16925,58.01994,66.92463,106.0126,,,,7.418368,,86.72874,63.09578,,,52.36399,,,48.22441,50.30097,53.70567,,64.38972,,,,,53.31031,,50.00595
715,1978-08,33.33184,51.16545,,59.75345,54.57697,,,,,58.15634,58.91062,65.14376,81.91045,,63.0484,42.57713,77.16925,58.35891,67.42934,105.8078,,,,6.732189,,86.53493,63.93705,,,51.77278,,,49.86842,50.58349,53.97055,,63.91887,,,,,54.51669,,50.20642
716,1978-09,34.05287,51.98097,,60.0461,55.94794,,,,,59.09033,58.91062,66.00779,83.88406,,63.88464,43.43881,78.51132,58.80978,67.42934,106.5534,,,,7.342126,,87.69777,64.44182,,,51.4298,,,50.41642,51.00931,54.67655,,64.35625,,,,,55.20604,,50.32916
717,1978-10,33.8807,53.12342,,60.62188,56.13502,,,,,58.09407,58.91062,65.81789,83.62794,,63.70085,43.79362,79.67039,58.90826,66.1171,107.5485,,,,7.288756,,88.76371,64.52595,,,51.43046,,,50.41642,51.11113,54.51579,,63.65388,,,,,55.60817,,50.71503
718,1978-11,33.87745,52.41824,,60.35418,56.6698,,,,,58.52993,58.91062,66.10274,83.71062,,63.97653,44.04705,80.15841,59.2818,66.52086,110.2595,,,,7.540356,,88.66681,64.86246,,,50.93717,,,50.96443,51.43135,54.80825,,66.64672,,,,,55.8954,,51.10497
719,1978-12,34.61451,54.55173,,61.96687,57.55417,,,,,60.39791,60.12527,68.11563,83.9582,,65.92468,44.75667,80.34142,60.26839,68.64065,111.0745,,,,7.50986,,94.19032,65.45135,,,51.2707,,,49.86842,52.24693,56.37738,,67.90906,,,,,55.78051,,51.36315
720,1979-01,34.59606,49.34919,,62.49972,57.46535,,,,,58.779,55.87399,65.52355,83.69128,,63.41598,45.56766,79.48737,59.15697,63.89637,111.7354,,,,7.40312,,88.08538,65.36723,,,50.04852,,,49.32042,51.3011,54.28518,,65.27776,,,,,55.32093,,51.08455
721,1979-02,34.51435,51.69645,,62.24244,57.55653,,,,,58.5922,57.08865,66.38758,78.9566,,64.25221,46.22659,79.67039,59.77834,68.64065,110.9073,,,,7.502235,,90.79868,65.2831,,,53.48093,,,49.32042,51.68777,55.02479,,62.94173,,,,,55.8954,,51.33539
722,1979-03,34.92776,51.63639,,61.55056,57.43134,,,,,58.84127,58.91062,67.06171,81.70996,,64.90466,46.88552,80.76845,60.05098,69.54913,113.4595,,,,7.738585,,89.92655,65.87199,,,53.52205,,,49.86842,52.02033,55.5446,,70.35899,,,,,55.95285,,51.49422
723,1979-04,35.0441,53.68704,,63.54645,57.06332,,,,,60.21111,58.91062,67.44151,81.67368,,65.27224,47.08828,79.36537,59.91125,69.44818,113.9206,,,,7.769083,,90.31416,66.12437,,,52.71684,,,50.41642,51.97033,55.95057,,68.82375,,,,,57.21667,,50.88636
724,1979-05,35.05167,53.08272,,62.65024,58.03604,,,,,60.08658,60.7326,67.72635,83.43989,,65.54792,46.73347,81.68349,60.44397,70.4576,115.1043,,,,7.616598,,88.18229,67.55454,,,51.37577,,,51.51244,52.40869,56.15173,,68.87979,,,,,57.79113,,51.33558
725,1979-06,36.0729,55.06851,,63.06292,57.64771,,,,,61.26963,60.12527,68.49542,84.47076,,66.29226,46.78415,82.29353,60.72499,71.56797,113.8965,,,,7.578477,,87.69777,67.80693,,,53.01067,,,50.96443,52.67126,56.75747,,68.31071,,,,,59.1124,,51.34381
726,1979-07,36.4312,54.16494,,62.44934,58.28501,,,,,61.58096,62.55458,68.49542,83.99672,,66.29226,47.74721,84.12363,60.81667,70.76043,111.6429,,,,7.700465,,87.01945,68.31169,,,50.96707,,,52.06044,52.72747,56.78878,,64.79691,,,,,58.02092,,51.26093
727,1979-08,36.49268,54.41839,,63.86618,58.25761,,,,,60.70924,60.7326,68.88471,84.85506,,66.66902,47.18965,84.12363,60.88194,68.33782,113.457,,,,7.74621,,94.19032,69.32123,,,51.85963,,,54.25246,52.83356,57.09655,,73.27176,,,,,59.51453,,50.92671
728,1979-09,36.8461,55.15644,,62.658,58.13761,,,,,60.83377,60.7326,68.97966,83.59959,,66.76092,46.93621,82.90356,60.72441,68.13593,111.8563,,,,8.043554,,95.93458,68.05931,,,54.05694,,,56.44448,52.72622,57.18801,,70.94786,,,,,60.03154,,50.92324
729,1979-10,36.15719,54.01746,,64.89588,58.05021,,,,,60.14885,63.76923,68.40047,82.78419,,66.20036,47.3924,82.17152,60.95097,68.33782,114.3555,,,,7.936815,,95.15935,69.48948,,,50.7746,,,53.70445,52.84402,56.76923,,71.72161,,,,,58.59538,,51.2754
730,1979-11,35.98992,53.90577,,64.19738,57.56126,,,,,61.70549,63.76923,69.16956,82.49624,,66.9447,48.5582,82.53754,61.35396,69.2463,108.0984,,,,7.974936,,95.74077,70.33076,,,52.74363,,,55.89647,53.14814,57.41227,,72.44691,,,,,59.05495,,51.19271
731,1979-12,38.93962,55.91589,,65.44006,56.81342,,,,,62.63948,63.1619,69.93863,80.94757,,67.68905,48.20339,82.41553,61.6174,69.65007,112.7011,,,,7.669967,,98.64788,70.07838,,,55.13501,,,54.80046,53.35421,58.01323,,72.31319,,,,,60.7209,,51.22771
732,1980-01,36.90934,55.45216,,66.44318,57.57779,,,,,62.26589,62.55458,,83.64992,,,49.57194,81.92765,61.69236,69.14536,112.9611,,,,7.807118,,97.72002,70.58315,,,54.32468,,48.26222,56.44448,53.49325,57.89482,,74.48476,,,,,60.03154,,51.49997
733,1980-02,36.70386,54.19609,,67.27445,56.55122,,,,,62.20362,61.94725,67.36237,83.07745,,65.19565,49.11576,81.68358,61.98296,67.63123,112.8466,,,,7.500957,,99.30973,73.1911,,,52.2247,,47.87919,57.54049,53.60198,57.59032,,72.66443,,,,,59.57197,,51.5191
734,1980-03,38.12199,55.02874,,69.75565,57.20789,,,,,61.64323,62.55458,67.39508,86.07298,,65.22731,50.18018,82.25308,61.67387,67.22746,113.7075,,,,7.654037,,101.741,71.25616,,,53.39035,,48.77293,55.34846,53.59418,58.12567,,73.57655,,,,,60.37622,,51.30307
735,1980-04,36.89721,53.29168,,66.72079,55.93707,,,,,61.02057,61.94725,67.23969,82.9079,,65.0769,50.43362,82.25308,60.96666,65.30956,115.6527,,,,7.654037,,100.0578,72.51808,,,54.25754,,48.51758,55.89647,52.95769,57.26944,,72.4185,,,,,59.51453,,50.28613
736,1980-05,36.80096,53.3741,,68.99086,54.55807,,,,,60.95831,60.7326,66.47086,82.4026,,64.33281,49.16644,80.21913,59.98683,65.4105,115.2498,,,,7.807118,,97.72002,72.01331,,,52.5634,,48.58142,55.89647,52.13368,56.57234,,71.88013,,,,,45.95716,,49.05366
737,1980-06,37.24397,52.73888,,69.72234,54.21368,,,,,60.39791,60.7326,66.85527,83.53871,,64.70486,51.85286,80.62592,59.44901,65.51144,115.1993,,,,7.654037,,96.87842,71.25616,,,51.81918,,49.09213,56.99248,51.92021,56.7873,,73.44193,,,,,59.22729,,48.42081
738,1980-07,36.05909,52.37612,,68.9319,54.70027,,,,,60.70924,62.55458,66.27456,82.39891,,64.14283,55.80645,81.35815,59.1055,64.09825,114.3978,,,,7.500957,,94.07306,71.17204,,,52.17866,,48.26222,48.22441,51.55259,56.25416,,72.89442,,,,,60.08899,,48.07619
739,1980-08,37.06063,53.09792,,68.62241,54.44611,,,,,60.83377,58.91062,67.55048,82.11775,,65.37772,50.94049,81.35815,58.99456,63.08883,111.5456,,,,7.654037,,97.62651,69.06884,,,46.79889,,49.73052,54.80046,51.51965,56.45209,,70.23826,,,,,58.30815,,48.22976
740,1980-09,35.92489,51.36616,,71.16536,55.69944,,,,,58.71673,59.51795,65.47301,82.69109,,63.36707,50.78843,79.81234,58.85542,61.97847,112.8879,,,,7.500957,,91.73526,70.16251,,,47.78448,,49.8582,53.70445,51.37464,54.95547,,69.91959,,,,,57.5039,,49.03502
741,1980-10,36.55204,51.03165,,69.44379,56.34383,,,,,59.02806,59.51795,65.56298,83.24751,,63.45414,50.99118,79.48691,59.32064,61.77658,109.3076,,,,7.500957,,92.67038,70.58315,,,46.68441,,50.6881,55.34846,51.82755,55.25716,,74.09885,,,,,58.13581,,49.65795
742,1980-11,36.91544,51.131,,70.65671,56.45343,,,,,60.02431,58.91062,66.15187,83.3478,,64.02409,51.19393,78.99876,59.96351,61.77658,110.1422,,,,7.500957,,97.25246,69.65774,,,48.54004,,51.45417,54.25246,52.37522,56.02646,,73.0041,,,,,58.3656,,50.48561
743,1980-12,37.56056,49.60529,,67.87959,56.90412,,,,,59.1526,59.51795,66.16005,81.96647,,64.03201,52.00492,80.30049,60.13709,61.37281,114.9786,,,,7.194795,,95.84978,70.66727,,,47.23318,,51.90104,53.70445,52.47638,55.62724,,73.96424,,,,,57.04433,,50.81884
744,1981-01,35.8718,50.04651,,68.09488,56.28052,,,,,58.90353,60.12527,65.01499,81.58305,,62.92377,50.78843,79.97506,59.86228,61.27187,110.6987,,,,7.807118,,95.11002,70.7514,,,46.51184,,52.09256,53.70445,52.22902,55.319,,72.32433,,,,,57.73369,,50.49741
745,1981-02,36.67713,51.1512,,70.90331,56.62114,,,,,60.02431,61.33993,66.07826,83.25694,,63.95284,51.75148,80.70728,59.99404,61.77658,111.5956,,,,7.807118,,95.58379,70.49902,,,47.01263,,52.66711,54.25246,52.47863,56.09224,,75.73921,,,,,57.90602,,50.2901
746,1981-03,36.71288,51.32782,,64.07827,56.49925,,,,,59.77525,60.12527,65.22765,82.43204,,63.12959,51.24461,79.16148,60.03663,61.77658,112.1029,,,,7.654037,,95.46534,70.7514,,,47.3169,,53.11398,54.80046,52.46782,55.73791,,73.79572,,,,,57.5039,,50.5448
747,1981-04,36.49492,50.75161,,62.95894,57.67889,,,,,59.21486,59.51795,65.2849,83.12296,,63.185,51.90355,79.08012,59.94434,62.07941,110.116,,,,7.960199,,95.70223,70.7514,,,44.56488,,53.62469,54.25246,52.40831,55.60605,,75.11929,,,,,56.92944,,50.33214
748,1981-05,36.35143,50.93739,,62.13602,56.78223,,,,,59.58846,60.12527,66.16823,83.06922,,64.03992,53.32278,80.05641,59.96533,61.17093,111.7982,,,,7.960199,,96.76822,69.65774,,,48.82666,,53.81621,56.44448,52.45673,55.81152,,75.0826,,,,,56.06774,,50.61877
749,1981-06,35.89774,51.83609,,61.48952,57.12521,,,,,58.90353,59.51795,65.48937,83.7268,,63.3829,50.07881,80.4632,60.39599,62.48318,114.1621,,,,7.960199,,96.64978,71.42442,,,48.76266,,53.81621,55.34846,52.74904,55.813,,72.3481,,,,,56.06774,,50.88269
750,1981-07,35.94821,50.4737,,61.87661,57.18143,,,,,59.40166,64.37656,65.96375,84.66927,,63.84202,53.47484,79.48691,60.60198,62.68506,114.6981,,,,8.26636,,95.11002,72.01331,,,47.81492,,54.26308,56.99248,53.05768,56.07169,,73.35619,,,,,56.6422,,51.21393
751,1981-08,36.06156,50.95688,,60.10859,55.02861,,,,,59.46392,62.55458,64.83505,78.96327,,62.74962,53.32278,79.48691,60.40637,62.88694,119.9943,,,,8.26636,,94.16247,71.76093,,,48.48295,,54.83763,47.6764,52.77606,55.61677,,70.39756,,,,,57.04433,,51.14929
752,1981-09,36.16739,51.60589,,58.82804,56.38729,,,,,59.65072,61.94725,65.88197,81.10196,,63.76286,52.8666,80.54456,60.67532,62.98789,117.3707,,,,8.26636,,95.46534,72.93872,,,49.04254,,55.09299,55.89647,53.0774,56.12915,,77.98074,,,,,56.12519,,50.90401
753,1981-10,36.38345,51.68455,,58.58506,55.5648,,,,,59.96205,61.33993,66.18459,82.64208,,64.05575,53.42416,79.97506,60.63553,64.40108,114.7953,,,,7.960199,,95.46534,73.35936,,,49.94896,,54.83763,53.15645,53.02118,56.31409,,77.09388,,,,,56.52731,,50.5108
754,1981-11,36.28184,51.93124,,59.52314,54.52406,,,,,59.46392,60.7326,65.62842,82.22443,,63.51747,51.85286,79.97506,60.20212,63.59354,117.5047,,,,8.113279,,96.176,73.35936,,,50.37307,,54.83763,54.80046,52.70578,56.13873,,76.64281,,,,,56.6422,,49.92415
755,1981-12,36.38748,52.25191,,57.72604,54.84814,,,,,58.9658,58.3033,64.99863,82.29851,,62.90794,52.56248,81.52086,59.65825,62.68506,117.9457,,,,7.960199,,92.74115,73.10697,,,46.06931,,54.39076,54.80046,52.30194,55.70544,,71.85219,,,,,56.52731,,49.38282
756,1982-01,37.60453,52.57427,,59.42442,54.06439,,,,,59.21486,60.7326,65.5957,80.80823,,63.48581,53.42416,80.13777,59.26101,62.68506,116.9166,,,,7.654037,,97.0051,72.68633,,,48.62606,,54.77379,55.89647,52.06287,56.12914,,79.88663,,,,,55.55072,,48.37065
757,1982-02,36.82476,51.2763,,60.00827,54.13762,,,,,58.779,61.94725,64.91684,80.9809,,62.82878,52.96797,79.48691,59.53452,63.08883,117.7146,,,,7.807118,,94.5178,72.18157,,,53.10224,,54.90147,55.34846,52.22421,55.67754,,77.29649,,,,,55.8954,,49.35833
758,1982-03,36.31059,49.83043,,62.70921,53.48095,,,,,59.33939,61.94725,64.81052,84.453,,62.72588,52.96797,80.54456,59.48146,63.18977,116.2629,,,,7.960199,,92.85959,72.93872,,,49.8992,,54.26308,55.89647,52.23495,55.96015,,82.58837,,,,,55.83796,,49.02501
759,1982-04,36.13389,52.12949,,63.25608,51.99235,,,,,59.21486,63.76923,65.46484,81.57735,,63.35915,52.20767,80.4632,59.23294,63.99731,115.3332,,,,7.960199,,96.05756,71.92918,,,47.66461,,53.94389,56.44448,52.01713,56.27446,,79.66373,,,,,55.72306,,48.57251
760,1982-05,36.6636,52.13738,,63.80941,52.39816,,,,,59.21486,61.33993,64.72872,81.98141,,62.64671,52.20767,80.21913,58.83078,64.60296,117.8304,,,,7.960199,,92.26737,71.25616,,,49.40442,,53.81621,53.15645,51.69752,55.92667,,74.80624,,,,,55.8954,,48.25088
761,1982-06,36.14252,50.85817,,63.42149,51.49064,,,,,57.78275,64.37656,63.53459,80.10702,,61.49099,53.22141,80.38185,58.46694,63.69448,113.4971,,,,7.807118,,89.42474,72.18157,,,49.80784,,53.36934,53.70445,51.3718,55.08423,,81.59794,,,,,56.18263,,48.12655
762,1982-07,36.34402,51.58884,,63.96847,50.46218,,,,,55.8525,61.33993,63.90265,81.84151,,61.84721,51.7008,78.02246,58.11992,63.69448,113.7686,,,,8.113279,,92.74115,72.01331,,,48.41792,,52.53943,54.25246,51.13457,54.85907,,81.75951,,,,,56.69965,,47.96395
763,1982-08,35.61613,50.16518,,63.95774,51.41458,,,,,57.03555,61.33993,63.22379,77.00955,,61.19018,52.66385,78.02246,58.0546,64.30013,111.696,,,,7.960199,,90.96449,72.09744,,,49.28749,,52.22023,53.70445,50.91072,54.64371,,78.37819,,,,,55.43583,,47.52841
764,1982-09,35.59249,51.50208,,63.21243,50.80658,,,,,56.78649,61.33993,63.73088,84.17095,,61.68097,52.76522,78.59196,58.02144,64.30013,120.1755,,,,7.960199,,91.31982,72.43395,,,49.72222,,51.39033,52.60844,51.07243,55.23766,,79.97573,,,,,55.8954,,47.40517
765,1982-10,35.60325,51.87409,,61.20797,49.85464,,,,,56.16383,61.94725,63.11746,80.90683,,61.08728,51.95423,79.16148,57.30759,63.89637,115.5598,,,,8.26636,,90.37228,70.33076,,,49.23093,,49.8582,50.96443,50.40414,54.78146,,81.39409,,,,,55.66562,,46.95267
766,1982-11,35.3886,50.92392,,59.77719,50.67949,,,,,55.47891,63.1619,62.52039,82.46476,,60.50941,52.35973,78.67332,57.25356,62.88694,114.4985,,,,8.113279,,88.83251,72.09744,,,47.54436,,50.17739,54.80046,50.41516,54.37816,,81.14056,,,,,55.20604,,46.80425
767,1982-12,34.6418,50.02549,,59.15785,50.32045,,,,,55.72797,62.55458,62.09508,80.55477,,60.09778,52.96797,78.99876,57.10907,63.69448,111.9242,,,,7.654037,,89.78006,71.34029,,,45.01133,,49.539,55.89647,50.25965,54.61134,,83.1571,,,,,56.29753,,46.47063
768,1983-01,35.08751,51.49664,,58.06826,51.24971,,,,,56.59969,63.1619,62.9457,84.07578,,60.92104,52.41042,79.16148,57.88296,64.50202,114.03,,,,8.878683,,90.01695,71.92918,,,47.34146,,48.96445,55.34846,50.88662,55.20995,,82.38774,,,,,56.29753,,47.33171
769,1983-02,35.61626,51.62422,,56.84299,51.29459,,,,,56.10157,62.55458,63.21561,83.3094,,61.18227,53.22141,78.83604,57.67355,65.51144,114.9698,,,,8.419441,,89.66162,71.6768,,,49.90869,,48.19838,57.54049,50.74434,55.27626,,84.18897,,,,,56.6422,,47.0428
770,1983-03,35.18873,51.71606,,58.95023,51.64276,,,,,57.09782,61.33993,63.8045,85.03381,,61.75221,53.17072,79.64963,58.11745,64.60296,113.7112,,,,8.113279,,89.18784,72.68633,,,48.21708,,47.43232,55.34846,51.03365,55.42999,,84.22534,,,,,56.29753,,47.43363
771,1983-04,36.53087,51.72176,,58.39682,52.48792,,,,,57.65821,63.76923,63.57548,83.09725,,61.53057,54.13377,79.16148,58.54222,65.30956,117.9187,,,,8.26636,,88.71407,72.68633,,,51.19805,,47.30464,60.82851,51.4018,55.74723,,82.97427,,,,,57.79113,,48.03415
772,1983-05,36.38297,51.40072,,60.05637,52.82003,,,,,57.28462,64.37656,63.70635,83.73369,,61.65722,54.79271,79.81234,58.72841,66.1171,107.9909,,,,8.26636,,87.41119,73.02284,,,51.52708,,46.79393,58.08849,51.50627,55.6733,,82.26127,,,,,57.44645,,48.3303
