,TIME_PERIOD,AUT,BEL,BGR,BRA,CAN,CHE,CHL,COL,CRI,CZE,DEU,DNK,EA20,ESP,EST,EU27_2020,FIN,FRA,GBR,GRC,HRV,HUN,IND,IRL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,USA,ZAF
559,1965-08,18.55068,30.11557,,,35.92585,,,,,,,,,,,,21.20383,48.54894,48.16916,42.30807,,,,,,,23.23164,,,39.74376,,,30.05918,61.19201,,35.96967,,,,,42.37399,7.558225,30.49713,
560,1965-09,18.82256,30.52625,,,36.89686,,,,,,,,,,,,21.38454,48.41931,48.37545,43.27384,,,,,,,23.38932,,,39.94121,,,31.32111,61.85315,,36.10155,,,,,42.404,7.539049,30.57357,
561,1965-10,18.65589,30.97794,,,37.89835,,,,,,,,,,,,21.11347,50.03976,48.68489,42.69537,,,,,,,23.33676,,,40.06453,,,31.05975,60.38395,,35.60699,,,,,42.11422,7.639813,30.82835,
562,1965-11,18.88028,31.451,,,37.92958,,,,,,,,,,,,20.993,49.65086,49.09747,43.39901,,,,,,,23.75724,,,41.25234,,,31.38183,61.04509,,35.83073,,,,,42.7847,7.937122,30.95579,
563,1965-12,18.2622,32.06078,,,38.60319,,,,,,,,,,,,20.993,49.78049,49.51006,43.74232,,,,,,,23.75724,,,40.33276,,,31.57719,60.38395,,37.96902,,,,,42.62693,7.978158,31.4398,
564,1966-01,18.82427,31.18321,,,38.60542,,,,,,,,,,,,20.75204,49.65086,49.8195,44.93016,,,,,,,24.12517,,,39.90778,,,31.30263,61.48585,,37.18021,,,,,43.11042,7.64614,31.74557,
565,1966-02,19.11275,31.51448,,,38.86936,,,,,,,,,,,,21.11347,50.94722,49.92264,46.41756,,,,,,,24.23029,,,39.37704,,,31.37655,60.89817,,37.34921,,,,,42.98074,8.040633,31.94946,
566,1966-03,19.2547,31.53619,,,38.6939,,,,,,,,,,,,21.29419,51.01204,49.8195,46.84657,,,,,,,24.86101,,,37.68608,,,32.30055,61.63277,,39.48335,,,,,43.56858,9.067158,32.38258,
567,1966-04,19.18754,31.63093,,,38.90654,,,,,,,,,,,,21.53514,50.62313,49.51006,47.53348,,,,,,,25.33405,,,37.73731,,,32.29527,61.70623,,39.59797,,,,,42.10703,8.011866,32.56091,
568,1966-05,19.03796,31.12996,,,38.80096,,,,,,,,,,,,21.6255,51.14168,49.40691,52.83425,,,,,,,25.64941,,,38.39898,,,32.23191,62.73466,,38.80151,,,,,42.39848,8.708228,32.79014,
569,1966-06,19.07701,31.75447,,,38.67382,,,,,,,,,,,,21.98693,51.72504,49.71635,49.56462,,,,,,,26.12246,,,38.30298,,,32.19495,64.05694,,36.69531,,,,,42.80053,8.850266,32.94303,
570,1966-07,19.24113,31.3752,,,39.07085,,,,,,,,,,,,21.6255,52.50286,50.02579,49.09801,,,,,,,26.5955,,,38.1756,,,31.35807,63.24888,,37.13467,,,,,38.94472,8.555287,33.09592,
571,1966-08,18.72478,31.85786,,,37.94445,,,,,,,,,,,,21.65561,52.50286,49.92264,48.62328,,,,,,,26.96342,,,38.69034,,,32.64639,63.32234,,37.99216,,,,,43.19887,8.53459,33.17236,
572,1966-09,19.18866,32.14945,,,39.07308,,,,,,,,,,,,22.34835,52.56768,49.30376,48.53545,,,,,,,27.3839,,,38.65459,,,32.67279,65.2323,,35.53536,,,,,44.6381,8.359972,33.42714,
573,1966-10,19.68607,31.69122,,,39.55041,,,,,,,,,,,,22.67966,52.04913,48.4786,49.04503,,,,,,,27.85695,,,39.01712,,,32.69391,63.98348,,35.51115,,,,,43.92063,8.511428,33.75827,
574,1966-11,19.42747,31.77026,,,39.23219,,,,,,,,,,,,22.7399,52.24359,47.96287,48.99596,,,,,,,28.54023,,,38.66699,,,32.69127,65.08538,,35.7906,,,,,43.67981,8.771125,33.4017,
575,1966-12,20.45619,30.97319,,,39.36825,,,,,,,,,,,,22.64954,52.43805,48.06601,49.42922,,,,,,,29.17095,,,38.72608,,,32.77311,65.45267,,35.42184,,,,,43.3767,9.060317,33.55448,
576,1967-01,19.21442,31.62562,,,39.54594,,,,,,,,,,,,22.67966,51.85468,48.58174,49.91285,,,,,,,29.32863,,,39.69349,,,32.58303,66.55457,,35.71222,,,,,44.23786,8.739838,33.65468,
577,1967-02,19.23064,32.3744,,,39.22996,,,,,,,,,,,,22.70978,51.59541,49.20062,49.27351,,,,,,,29.06583,,,39.31773,,,32.69655,66.18727,,34.6095,,,,,44.47757,8.881504,33.27635,
578,1967-03,19.35855,32.055,,,39.30133,,,,,,,,,,,,22.83026,51.98432,49.40691,49.92463,,,,,,,29.9068,,,38.95425,,,32.63583,64.4977,,35.96263,,,,,44.2343,9.108965,33.10809,
579,1967-04,19.51265,31.35655,,,39.56825,,,,,,,,,,,,22.22788,51.40095,49.51006,49.65632,,,,,,,30.06448,,,38.39256,,,32.58567,65.59959,,35.15493,,,,,43.96338,9.205834,33.32345,
580,1967-05,19.57344,32.07861,,,39.12959,,,,,,,,,,,,22.19776,51.27132,49.40691,51.29246,,,,,,,30.74776,,,38.8021,,,32.19495,63.0285,,35.40857,,,,,44.63083,9.417719,33.08714,
581,1967-06,19.29379,31.78116,,,39.35487,,,,,,,,,,,,21.65561,52.50286,49.40691,48.87279,,,,,,,31.32592,,,38.2013,,,33.3856,65.52614,,38.14633,,,,,44.41686,9.491232,33.04013,
582,1967-07,19.11549,32.0551,,,39.64706,,,,,,,,,,,,21.98693,52.43805,49.51006,48.74251,,,,,,,31.69385,,,38.97917,,,32.9236,62.73466,,37.0075,,,,,41.80796,9.059762,32.9062,
583,1967-08,18.94222,32.07685,,,39.95412,,,,,,,,,,,,22.80014,52.43805,49.51006,49.76772,,,,,,,32.21945,,,38.0445,,,34.48384,66.40765,,36.10289,,,,,45.02713,9.639248,33.52374,
584,1967-09,19.34553,32.45142,,,39.89837,,,,,,,,,,,,22.55919,53.53996,49.6132,47.68988,,,,,,,33.16553,,,38.69644,,,33.90568,64.64462,,36.08363,,,,,45.52838,9.841015,33.51796,
585,1967-10,19.56981,32.59661,,,39.39353,,,,,,,,,,,,23.19169,52.37323,49.8195,50.50061,,,,,,,33.42833,,,38.55085,,,33.8344,65.74651,,37.79586,,,,,44.86237,9.882139,33.79758,
586,1967-11,19.55988,32.47571,,,40.24112,,,,,,,,,,,,23.04109,53.15105,50.33522,51.71764,,,,,,,34.2693,,,40.21445,,,34.08784,67.65647,,37.69217,,,,,45.04336,9.414231,34.41602,
587,1967-12,20.75597,33.28606,,,40.7058,,,,,,,,,,,,22.95074,54.0585,51.16039,51.50032,,,,,,,34.5321,,,38.91342,,,34.65544,66.40765,,34.9572,,,,,44.53926,9.551366,34.76421,
588,1968-01,20.08596,33.1184,,,40.58536,,,,,,,,,,,,22.98085,54.18814,51.98556,49.74764,,,,,,,34.42698,,,39.00005,,,35.03296,66.11382,,37.11047,,,,,44.47845,9.318729,34.68687,
589,1968-02,19.15166,33.08789,,,40.0939,,,,,,,,,,,,23.22181,54.44741,52.70758,51.87344,,,,,,,34.90002,,,39.01181,,,35.21777,66.84841,,37.61955,,,,,43.30301,10.04958,34.83966,
590,1968-03,20.38943,33.1714,,,40.38015,,,,,,,,,,,,23.34228,55.48451,53.22331,51.85883,,,,,,,35.16282,,,40.9059,,,35.2864,66.18727,,37.1899,,,,,45.39163,9.925103,34.89494,
591,1968-04,20.55229,33.77274,,,41.59131,,,,,,,,,,,,24.0049,55.35487,52.81073,51.96736,,,,,,,35.3205,,,41.0149,,,35.97545,66.48112,,36.37862,,,,,47.1405,10.1723,34.92918,
592,1968-05,20.63037,33.4523,,,42.10507,,,,,,,,,,,,23.58324,37.40019,53.01702,53.14518,,,,,,,36.42427,,,40.97853,,,35.84873,69.93372,,38.02979,,,,,46.7751,10.00069,35.37047,
593,1968-06,21.38406,34.42926,,,42.39354,,,,,,,,,,,,23.55312,47.12294,53.32646,54.23333,,,,,,,35.95123,,,41.45102,,,37.02617,63.7631,,36.9109,,,,,47.07482,10.50681,35.44492,
594,1968-07,21.23051,32.83886,,,42.0902,,,,,,,,,,,,23.22181,57.88279,53.32646,54.21043,,,,,,,36.26659,,,41.56023,,,36.25265,68.39107,,37.11119,,,,,51.29929,10.83335,35.33724,
595,1968-08,21.47943,34.87265,,,42.66269,,,,,,,,,,,,23.58324,57.88279,53.84219,54.45601,,,,,,,37.21267,,,41.87582,,,38.07426,66.48112,,39.63266,,,,,46.70905,10.8084,35.51118,
596,1968-09,21.67275,35.15137,,,43.22329,,,,,,,,,,,,24.18562,55.87342,53.73904,53.63488,,,,,,,37.16011,,,43.14877,,,37.26641,65.67306,,42.09539,,,,,46.89083,10.77565,35.53045,
597,1968-10,21.5527,34.92701,,,43.59801,,,,,,,,,,,,24.36633,58.72543,53.63589,55.14803,,,,,,,38.05364,,,43.67746,,,37.57265,67.28917,,40.41634,,,,,47.3699,10.88314,35.75399,
598,1968-11,21.99331,35.79708,,,44.19281,,,,,,,,,,,,25.02895,60.21625,53.94533,54.81672,,,,,,,39.05228,,,43.78395,,,37.67826,65.52614,,40.24096,,,,,47.95359,11.03274,36.26195,
599,1968-12,20.81409,36.39884,,,44.12887,,,,,,,,,,,,25.60121,60.08661,54.56421,55.87696,,,,,,,38.8946,,,44.42653,,,39.2649,66.40765,,39.79374,,,,,49.13653,10.61068,36.26525,
600,1969-01,22.54681,36.88957,,,44.03668,,,,,,,,,,,,25.45062,60.15143,54.7705,55.19817,,,,,,,39.42021,,,46.90498,,,38.43066,69.9455,,41.04319,,,,,49.17486,11.10717,36.4837,
601,1969-02,22.52269,36.25195,,,44.77274,,,,,,,,,,,,25.72169,59.11433,54.7705,56.37445,,,,,,,40.05093,,,45.74353,,,38.17458,67.47784,,42.23251,,,,,48.16876,10.85582,36.7785,
602,1969-03,22.68091,37.12358,,,45.57572,,,,,,,,,,,,26.38431,59.24397,54.66735,56.75214,,,,,,,40.10349,,,45.81556,,,39.03258,68.66913,,40.48603,,,,,49.02472,10.50626,37.05922,
603,1969-04,22.80187,37.69603,,,44.97646,,,,,,,,,,,,26.50479,61.1237,55.59567,57.43317,,,,,,,41.31238,,,46.00163,,,38.99826,67.73312,,40.51902,,,,,49.79591,11.07751,36.90424,
604,1969-05,23.24147,38.79293,,,45.43594,,,,,,,,,,,,26.98669,63.19789,55.59567,58.93877,,,,,,,42.15334,,,45.36709,,,39.82986,68.49894,,39.43872,,,,,49.73646,11.39882,36.75574,
605,1969-06,23.59952,38.48262,,,45.62479,,,,,,,,,,,,26.86621,61.64225,56.00825,59.94991,,,,,,,41.89054,,,47.0836,,,40.49779,69.09459,,42.26824,,,,,50.40514,10.59149,36.97899,
606,1969-07,23.9596,39.50577,,,46.18539,,,,,,,,,,,,27.4686,62.09598,56.00825,60.48766,,,,,,,42.4687,,,47.47623,,,42.29036,71.47716,,36.98691,,,,,57.57441,11.7369,37.24764,
607,1969-08,24.28007,38.79088,,,45.26568,,,,,,,,,,,,27.43848,62.09598,55.28623,61.05615,,,,,,,42.83662,,,47.17997,,,40.55323,71.98771,,45.72459,,,,,49.03423,11.15495,37.29924,
608,1969-09,24.21294,38.71257,,,45.13036,,,,,,,,,,,,27.52884,60.92925,55.18308,61.1761,,,,,,,43.73015,,,48.24162,,,40.97827,71.47716,,43.17593,,,,,50.52071,11.19073,37.24834,
609,1969-10,24.40169,38.86977,,,44.5653,,,,,,,,,,,,27.79991,63.19789,54.97679,61.84271,,,,,,,44.9916,,,48.50219,,,41.43499,71.98771,,41.24655,,,,,52.11225,11.50555,37.28616,
610,1969-11,24.58172,39.28781,,,44.95415,,,,,,,,,,,,28.55288,61.8367,55.59567,61.93153,,,,,,,44.9916,,,49.50112,,,41.99467,72.58335,,42.65046,,,,,52.0735,12.10537,36.89795,
611,1969-12,23.41591,38.81374,,,45.00546,,,,,,,,,,,,28.82396,61.90152,55.80196,61.20227,,,,,,,45.88512,,,49.39334,,,42.095,72.75353,,45.13013,,,,,52.99267,11.32023,36.70036,
612,1970-01,24.21309,38.38429,,,44.35415,,,,,,,,,,,,29.27574,63.71644,54.25477,63.33683,,,,,,,46.46328,,,49.50664,,,40.83215,69.43495,,43.60427,,,,,52.5955,11.89453,35.8988,
613,1970-02,25.02383,39.06403,,,44.76828,,,,,,,,,,,,29.30586,64.62389,55.28623,63.16572,,,,,,,46.93633,,,49.08353,,,41.2531,70.88152,,43.48849,,,,,53.56762,10.98973,35.92674,
614,1970-03,25.11024,39.93694,,,44.01437,,,,,,,,,,,,29.3661,64.17017,55.59567,63.72861,,,,,,,47.35681,,,49.69257,,,42.095,77.09322,,44.14307,,,,,53.18121,11.88446,35.82415,
615,1970-04,25.35958,38.86971,,,43.41734,,,,,,,,,,,,30.14919,64.68871,55.59567,64.94648,,,,,,,47.82985,,,48.55062,,,41.2531,70.37096,,45.46744,,,,,53.27964,11.84153,35.69661,
616,1970-05,26.00604,40.49366,,,43.20396,,,,,,,,,,,,30.6311,64.49426,55.49252,64.34177,,,,,,,48.35545,,,48.84241,,,42.095,71.73243,,44.74331,,,,,54.1711,11.71085,35.61328,
617,1970-06,25.23592,39.50184,,,42.88128,,,,,,,,,,,,30.17931,64.36462,55.59567,64.03538,,,,,,,49.14386,,,48.16591,,,41.67405,73.00881,,46.35806,,,,,52.83424,11.36844,35.5059,
618,1970-07,25.70376,40.736,,,42.90582,,,,,,,,,,,,31.8961,64.36462,55.59567,66.06484,,,,,,,49.0913,,,48.99989,,,42.9369,74.79574,,43.67226,,,,,60.06752,11.86161,35.61617,
619,1970-08,25.81553,40.05541,,,43.2679,,,,,,,,,,,,31.32384,64.36462,55.59567,66.83556,,,,,,,48.8285,,,47.39447,,,42.095,74.2001,,43.47449,,,,,52.64201,11.57592,35.37407,
620,1970-09,25.82968,39.88659,,,42.15637,,,,,,,,,,,,30.42027,65.20726,55.38938,68.37411,,,,,,,49.14386,,,45.71786,,,42.095,74.02991,,44.59947,,,,,52.07382,11.46451,35.07627,
621,1970-10,26.06535,40.22665,,,42.23072,,,,,,,,,,,,30.02872,65.59617,56.1114,68.04272,,,,,,,49.24898,,,43.58614,,,42.9369,74.54047,,44.56826,,,,,53.49826,11.90717,34.29237,
622,1970-11,26.18457,39.61814,,,42.75711,,,,,,,,,,,,30.36003,65.3369,55.80196,69.38333,,,,,,,48.77594,,,45.1802,,,42.9369,74.37028,,44.15859,,,,,53.58118,11.88979,34.0828,
623,1970-12,25.69321,41.03494,,,42.97198,,,,,,,,,,,,30.90217,66.37399,55.80196,69.20384,,,,,,,49.77458,,,46.63375,,,42.9369,76.2423,,45.33462,,,,,53.77287,12.05668,34.98077,
624,1971-01,27.59167,40.06764,,,43.82478,,,,,,,,,,,,31.8961,65.72581,56.21454,69.14065,,,,,,,49.72202,,,44.96537,,,44.6207,74.11501,,43.30835,,,,,54.57409,12.41649,35.27697,
625,1971-02,27.02717,40.73082,,,44.43891,,,,,,,,,,,,25.9024,67.08699,54.97679,69.12871,,,,,,,49.40666,,,46.04595,,,43.7788,74.88083,,43.40216,,,,,54.62788,12.02795,35.29373,
626,1971-03,27.00539,40.09369,,,44.54895,,,,,,,,,,,,23.76395,67.08699,54.04848,69.28217,,,,,,,49.93226,,,45.76596,,,42.9369,74.54047,,43.75904,,,,,53.79126,12.53967,35.22028,
627,1971-04,27.18565,40.80345,,,44.69913,,,,,,,,,,,,31.62503,67.08699,54.97679,68.19972,,,,,,,49.66946,,,47.64647,,,43.35785,76.07212,,49.97523,,,,,54.09311,12.44556,35.4052,
628,1971-05,27.33968,38.10188,,,45.40843,,,,,,,,,,,,31.86598,66.17953,55.59567,69.34142,,,,,,,48.40801,,,48.30131,,,44.19975,76.07212,,47.96783,,,,,53.45952,11.74962,35.64371,
629,1971-06,27.26518,40.06549,,,45.77423,,,,,,,,,,,,32.58884,67.54072,54.87365,71.93511,,,,,,,49.45922,,,48.09378,,,43.35785,77.17831,,46.92647,,,,,53.65059,12.68583,35.73333,
630,1971-07,27.48878,41.13898,,,45.60397,,,,,,,,,,,,33.76348,67.67036,54.87365,75.5201,,,,,,,49.66946,,,47.96097,,,43.7788,78.19942,,48.89015,,,,,55.57529,12.32929,35.79401,
631,1971-08,27.54499,40.30433,,,47.15342,,,,,,,,,,,,32.46836,67.67036,54.97679,76.77489,,,,,,,49.82714,,,48.46964,,,44.19975,76.15721,,49.22757,,,,,52.00632,13.00602,35.37017,
632,1971-09,27.86398,41.15795,,,47.5103,,,,,,,,,,,,32.58884,70.06863,54.66735,73.43411,,,,,,,50.4053,,,48.91889,,,44.19975,77.2634,,45.10244,,,,,52.06614,13.11656,36.08601,
633,1971-10,27.94768,41.12941,,,47.88726,,,,,,,,,,,,32.22741,69.55009,54.56421,73.43746,,,,,,,49.82714,,,47.77089,,,44.19975,76.66776,,51.00362,,,,,53.34698,13.39483,36.62232,
634,1971-11,28.1678,41.10997,,,47.36309,,,,,,,,,,,,31.68527,70.652,54.46106,75.47175,,,,,,,50.4053,,,47.07777,,,43.35785,75.73175,,57.80589,,,,,53.39677,13.57422,36.75764,
635,1971-12,26.43526,40.03523,,,47.87982,,,,,,,,,,,,31.4142,70.39273,55.38938,76.34983,,,,,,,50.1425,,,46.71279,,,42.9369,77.85905,,49.2342,,,,,52.91031,13.9829,37.09895,
636,1972-01,28.75121,41.62086,,,48.06123,,,,,,,,,,,,33.46229,71.23537,54.56421,76.54873,,,,,,,50.51043,,,47.69505,,,43.7788,78.79506,,50.07078,,,,,52.70614,12.69821,38.0486,
637,1972-02,26.87352,41.07592,,,47.29989,,,,,,,,,,,,32.73943,70.26309,50.64466,78.36043,,,,,,,50.98347,,,45.63982,,,43.7788,77.3485,,51.20341,,,,,52.12743,13.63194,38.36376,
638,1972-03,28.82764,42.18408,,,48.01737,,,,,,,,,,,,33.85384,71.88355,54.56421,78.53768,,,,,,,51.98211,,,47.29776,,,44.6207,71.56225,,52.81919,,,,,54.56319,13.31797,38.63161,
639,1972-04,28.95197,42.91856,,,49.29618,,,,,,,,,,,,33.55265,71.94837,55.38938,79.37698,,,,,,,51.56163,,,49.02694,,,45.88354,87.13406,,53.01104,,,,,53.28227,13.70183,39.05246,
640,1972-05,28.99438,43.71976,,,48.88057,,,,,,,,,,,,34.45622,72.85583,56.31769,81.0267,,,,,,,52.45515,,,48.83307,,,44.19975,77.85905,,52.5614,,,,,53.97078,13.59526,39.12111,
641,1972-06,29.23961,43.15137,,,49.50957,,,,,,,,,,,,34.51646,72.53173,56.21454,80.50881,,,,,,,52.77052,,,49.36072,,,44.6207,81.68818,,52.56452,,,,,54.384,14.32734,39.25863,
642,1972-07,29.29717,42.58712,,,49.67165,,,,,,,,,,,,34.96825,73.89292,55.80196,80.38756,,,,,,,52.61283,,,49.61415,,,44.19975,79.90125,,55.32988,,,,,53.69687,13.85266,39.25394,
643,1972-08,29.82582,43.39284,,,50.10363,,,,,,,,,,,,33.46229,73.89292,56.42083,79.61668,,,,,,,53.9794,,,51.52913,,,45.04165,79.56088,,60.46614,,,,,55.95098,14.19053,39.77318,
644,1972-09,29.83431,43.74484,,,51.00326,,,,,,,,,,,,34.54658,74.73556,57.246,83.12268,,,,,,,54.55757,,,50.62212,,,45.04165,80.75217,,59.09558,,,,,56.60381,15.03493,40.08545,
645,1972-10,30.85405,44.77834,,,51.36757,,,,,,,,,,,,35.8417,75.57819,58.17432,85.71132,,,,,,,55.24085,,,51.78421,,,45.04165,80.32671,,55.03449,,,,,55.32084,14.78879,40.65897,
646,1972-11,30.24696,44.65434,,,52.14007,,,,,,,,,,,,35.54051,76.42084,58.5869,87.07385,,,,,,,56.23949,,,50.09406,,,45.88354,80.66708,,56.13466,,,,,55.6283,14.27458,41.16554,
647,1972-12,35.28537,46.49153,,,52.69844,,,,,,,,,,,,36.62479,77.58756,59.30892,91.4388,,,,,,,57.65862,,,53.10178,,,47.56734,81.68818,,55.24081,,,,,56.32,14.91494,41.70903,
648,1973-01,29.89455,45.37242,,,53.00178,,,,,,,,,,,,35.23932,76.93938,61.0624,88.74564,,,,,,,59.18287,,,52.10555,,,47.1464,80.58199,,58.79022,,,,,56.83379,15.37259,42.03217,
649,1973-02,30.48859,45.85131,,,54.54528,,,,,,,,,,,,36.26337,77.52274,60.64982,89.8739,,,,,,,59.65591,,,54.00268,,,47.56734,81.77327,,59.20093,,,,,57.24949,16.33265,42.70021,
650,1973-03,30.2282,45.79909,,,54.99436,,,,,,,,,,,,36.35373,78.62466,61.2687,90.80494,,,,,,,60.602,,,56.42841,,,46.72544,81.43291,,57.94109,,,,,57.75729,15.35085,42.77665,
651,1973-04,30.90499,45.99968,,,54.21443,,,,,,,,,,,,35.51039,75.64301,60.54667,93.90038,,,,,,,60.44432,,,54.15032,,,47.9883,82.02855,,57.36326,,,,,57.33418,15.49671,42.70809,
652,1973-05,30.90103,46.54591,,,54.24045,,,,,,,,,,,,35.08872,81.41185,60.64982,94.4621,,,,,,,61.07504,,,55.30915,,,46.72544,83.47511,,59.48158,,,,,58.58022,16.50725,42.97794,
653,1973-06,31.19608,45.76088,,,54.55495,,,,,,,,,,,,36.05253,80.11548,61.99072,94.13789,,,,,,,61.6532,,,53.8723,,,47.9883,81.77327,,60.2535,,,,,58.43489,15.46437,42.98592,
654,1973-07,31.35987,45.67694,,,55.9386,,,,,,,,,,,,37.2573,81.34703,61.57813,96.12749,,,,,,,60.96992,,,56.30994,,,48.40924,84.49621,,59.95489,,,,,58.98463,15.84481,43.16486,
655,1973-08,31.78653,47.70573,,,54.30885,,,,,,,,,,,,36.89587,81.34703,61.57813,96.9808,,,,,,,62.65185,,,57.19643,,,47.9883,85.00676,,63.74095,,,,,59.47062,16.85063,43.05688,
656,1973-09,32.11344,47.0443,,,54.69324,,,,,,,,,,,,37.64885,80.05066,61.37184,98.97581,,,,,,,61.86345,,,55.78679,,,49.6721,88.07007,,62.573,,,,,60.20037,15.5256,43.38571,
657,1973-10,31.84256,47.35991,,,55.74826,,,,,,,,,,,,37.76932,80.56921,61.88757,98.98028,,,,,,,62.86209,,,56.97215,,,48.8302,86.19805,,63.49249,,,,,59.87264,14.62016,43.80645,
658,1973-11,31.3334,47.39502,,,56.42262,,,,,,,,,,,,37.82956,81.28221,61.68128,96.71979,,,,,,,63.38769,,,58.91972,,,48.8302,87.30424,,65.14472,,,,,59.56002,14.5889,44.11262,
659,1973-12,33.75894,48.39973,,,56.46648,,,,,,,,,,,,38.82349,78.55984,61.57813,96.41793,,,,,,,63.38769,,,56.60828,,,49.25114,82.28382,,65.83908,,,,,60.01093,16.15434,44.13228,
660,1974-01,32.70972,49.5005,,,57.70739,,,,,,,50.32595,,,,,38.64277,82.96749,57.45229,97.02941,,,,,,,63.65049,,,59.86436,,,50.514,87.64461,,66.69289,,,,,60.77637,15.5182,43.78609,
661,1974-02,33.30967,49.50839,,,57.65162,,,,,,,50.32595,,,,,38.28135,83.22676,58.48375,100.1362,,,,,,,63.65049,,,59.84984,,,51.3559,87.7297,,64.3307,,,,,60.92364,16.36814,43.61524,
662,1974-03,33.45394,48.44229,,,57.58545,,,,,,,50.85569,,,,,38.43194,81.9304,59.82465,94.40609,,,,,,,62.12624,,,58.0005,,,50.93495,88.41044,,66.67309,,,,,60.29883,16.41011,43.56873,
663,1974-04,33.19493,49.64696,,,56.39883,,,,,,,48.73671,,,,,38.19099,82.31931,61.99072,91.85535,,,,,,,60.81224,,,58.71956,,,50.514,87.04897,,64.92735,,,,,62.05818,16.35756,43.38171,
664,1974-05,33.06123,48.92136,,,57.4137,,,,,,,47.67721,,,,,37.8898,83.22676,62.50645,95.38372,,,,,,,60.91736,,,58.14471,,,50.09305,88.92099,,61.9052,,,,,61.77406,16.41172,43.71374,
665,1974-06,34.12804,50.45046,,,56.56388,,,,,,,46.61772,,,,,38.91385,82.31931,62.71274,91.39631,,,,,,,59.34055,,,58.42801,,,50.93495,87.8148,,61.52841,,,,,62.85967,16.66441,43.72162,
666,1974-07,33.33417,48.27845,,,56.24418,,,,,,,46.61772,,,,,40.20897,84.97686,62.09386,84.53783,,,,,,,58.70983,,,60.04766,,,50.09305,87.38934,,61.48193,,,,,64.52897,16.56213,43.71743,
667,1974-08,33.03198,48.76355,,,56.23303,,,,,,,45.55822,,,,,39.21503,84.97686,62.50645,91.47742,,,,,,,57.92142,,,61.09938,,,50.514,89.09117,,63.00941,,,,,61.75914,16.57586,43.32393,
668,1974-09,32.7352,48.69966,,,55.36611,,,,,,,45.55822,,,,,37.79944,80.76366,61.0624,92.0013,,,,,,,57.23814,,,58.5598,,,49.6721,87.38934,,57.08878,,,,,61.06681,16.34456,43.33092,
669,1974-10,32.20066,47.44107,,,55.49771,,,,,,,43.96898,,,,,38.19099,80.1803,59.41207,92.22411,,,,,,,56.02925,,,58.60006,,,48.8302,89.68681,,61.7109,,,,,61.25187,16.25189,43.03303,
670,1974-11,32.05017,47.48485,,,54.49398,,,,,,,44.49873,,,,,38.31146,77.32829,59.51521,91.15939,,,,,,,55.08317,,,52.89243,,,49.6721,89.68681,,59.1353,,,,,61.67764,17.13413,41.74915,
671,1974-12,32.37322,45.91844,,,54.22038,,,,,,,42.37974,,,,,38.31146,76.03192,58.89634,93.19772,,,,,,,54.08452,,,51.03236,,,47.1464,83.90057,,62.64686,,,,,58.36428,15.70901,39.85402,
672,1975-01,31.08727,45.65626,,55.40413,52.13858,,,,,,,43.96898,,73.85104,,,38.1954,74.60592,59.7215,93.42375,,,,,,,51.98211,,,48.08685,,,47.43777,87.83668,,60.41395,,,,,63.87682,16.84698,39.03719,
673,1975-02,31.76026,44.69502,,55.27057,52.16088,,,,,,,43.96898,,75.56976,,,38.10314,74.28183,59.10263,94.7095,,,,,,,51.45651,,,49.84585,,,46.97269,87.83668,,62.43319,,,,,61.8672,15.70969,37.96048,
674,1975-03,30.86436,45.05936,,54.29156,51.35122,,,,,,,40.7905,,75.79248,,,36.16569,72.59655,57.55544,95.71793,,,,,,,50.77323,,,48.57715,,,47.43777,86.1636,,58.77422,,,,,62.06494,16.60936,37.44763,
675,1975-04,30.01878,41.86332,,57.67657,51.87687,,,,,,,44.49873,,75.98819,,,36.9499,72.92065,56.31769,96.70052,,,,,,,51.98211,,,43.72129,,,45.57747,87.83668,,56.80107,,,,,60.45232,16.74771,37.44873,
676,1975-05,29.7636,43.48019,,54.85487,51.12296,,,,,,,43.43924,,73.88454,,,37.08828,70.39273,55.38938,95.06468,,,,,,,51.98211,,,44.1242,,,46.50762,87.83668,,59.07629,,,,,60.21221,16.98978,37.39714,
677,1975-06,29.27741,43.11594,,56.92022,51.52594,,,,,,,43.43924,,75.51781,,,36.35021,73.24474,55.90511,95.65233,,,,,,,52.50771,,,45.86712,,,46.04254,84.49052,,59.78087,,,,,59.2089,16.7774,37.7103,
678,1975-07,29.18129,43.33628,,56.24955,52.20921,,,,,,,45.02848,,73.45553,,,39.11799,72.27246,55.28623,96.73756,,,,,,,53.08588,,,43.87365,,,44.64731,87.83668,,60.77449,,,,,61.22427,17.29697,38.24401,
679,1975-08,29.66646,42.07894,,56.60234,51.90141,,,,,,,43.43924,,75.11626,,,36.30408,72.27246,54.56421,98.76472,,,,,,,52.98076,,,35.36843,,,46.04254,84.49052,,54.98567,,,,,59.84044,17.67629,38.62992,
680,1975-09,29.74017,43.09515,,58.13733,52.11702,,,,,,,44.49873,,76.68575,,,34.73567,73.24474,55.38938,97.47056,,,,,,,53.4538,,,45.18277,,,46.04254,82.81744,,58.94579,,,,,59.70868,17.91232,39.2737,
681,1975-10,29.72474,42.30593,,57.50787,52.03375,,,,,,,46.08797,,79.74232,,,35.2431,74.67074,55.90511,97.36094,,,,,,,53.66404,,,44.12365,,,46.04254,83.65398,,61.24968,,,,,59.64402,17.20923,39.47889,
