TIME_PERIOD,index,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_EA19,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_USA,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_EA19,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_USA,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_USA,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_EU27_2020,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_USA,OECD_QNA_GDP_AUT,OECD_QNA_GDP_CHE,OECD_QNA_GDP_CHN,OECD_QNA_GDP_DNK,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_QNA_GDP_POL,OECD_QNA_GDP_SWE,OECD_QNA_GDP_USA,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_EU27_2020,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_USA
2011-10-01,140,16.50025,317.4382,43.88765,6.237765,189.136810302734,289.765899658203,296.465576171875,58.3445358276367,22.51681,53.3982,189.2904,26941.14,12315.43359375,4794.89794921875,8960.769,5.8,-18.78,-11.3,-16.8,-11.7,-5.0,-4.6,99.18942,99.66473,98.69024,100.9101,100.0026,99.78421,99.8027,99.84483,99.62149,99.771,99.2711,99.68654,98.69717,99.85582,97.45385,100.5203,99.56778,97.95541,97.47527,98.18979,98.36873,99.14897,99.19828,97.07647,99.72812,100.1255,99.16174,0.9596,0.05,3.25,0.9596,1.0919,0.9596,4.75,0.07,2.9232,1.082,2.002381,2.232,4.078563,5.71,1.9,2.15,0.8960476,6.3565,5.425238,0.7288572,3.171114,6.641476,99.26547,96.54286,81.77262,102.5672,103.0274,107.1764,97.8606,109.2504,87.61712,1.575857,-0.0933599,5.67,1.575857,1.397381,1.575857,4.91,1.45,0.37,99.3428,103.6725,103.433,94.10784,97.46758,75.16854,96.70534,97.0,99.06572,96.93369,98.1857,96.64085,96.25471,90.40347,105.2431,94.87112,95.7776,96.6,101.9,92.27949,97.21546,88.78548,107.5926,97.10452,0.2,-0.1,0.1,0.2,0.4,0.7,-0.1,-0.3,0.2,-1.0,-0.1,-0.7,0.1,0.1,-0.4,0.2,0.3,0.2,0.4,0.1,0.5,0.5,-0.2,-1.0,-0.062358465,0.042140239,1.6,0.768348167,-0.387555,0.436131846,-0.13447,0.809055569,-2.22481739,1.123049057,5.2,5.3,8.2,10.3,10.2,8.0,8.8
2011-11-01,141,16.50025,317.4382,43.88765,6.237765,189.136810302734,289.765899658203,296.465576171875,58.3445358276367,22.51681,53.3982,189.2904,26941.14,12315.43359375,4794.89794921875,8960.769,2.3,-21.81,-10.7,-16.9,-15.0,-5.3,-11.5,99.18981,99.57246,98.3848,100.7775,100.1682,99.61734,99.62201,99.77738,99.43564,99.86072,98.78136,99.70346,98.54128,99.87267,97.1707,100.5009,99.22803,97.89388,97.36308,98.32341,98.28683,98.78193,99.20293,97.50809,99.57559,99.95387,99.30266,0.79,0.05,3.25,0.79,0.792,0.79,4.75,0.08,3.3598,0.945,1.874091,2.005,4.394273,5.797,1.69,2.01,0.9070455,6.3392,5.483182,0.7371364,3.265682,6.733046,99.37722,95.80748,82.07527,102.623,102.7169,106.7014,96.37501,108.9675,87.9699,1.484682,-0.0653187,5.73,1.484682,1.287727,1.484682,4.97,1.45,0.41,101.5052,105.2833,106.7553,95.20793,95.49104,75.40854,97.80844,97.4,98.38918,98.08356,98.39915,96.37828,96.55637,91.90791,101.9256,94.85992,96.49503,97.3,101.1,93.01283,97.43174,90.73988,105.2713,96.90622,0.1,-0.5,0.0,-0.1,0.1,0.7,0.2,-0.2,0.2,0.3,-0.1,0.7,0.2,0.3,0.5,-0.2,0.5,0.7,0.4,-0.1,0.4,0.3,1.4,-0.3,-0.062358465,0.042140239,1.6,0.768348167,-0.387555,0.436131846,-0.13447,0.809055569,-2.22481739,1.123049057,5.3,5.2,8.1,10.4,10.2,7.9,8.6
2011-12-01,142,16.50025,317.4382,43.88765,6.237765,189.136810302734,289.765899658203,296.465576171875,58.3445358276367,22.51681,53.3982,189.2904,26941.14,12315.43359375,4794.89794921875,8960.769,3.3,-22.09,-10.3,-22.1,-13.1,-4.8,-13.3,99.46467,99.60999,98.60567,100.7597,100.4403,99.54484,99.51175,99.8022,99.38595,99.82233,98.47766,99.82401,98.51112,99.86633,97.48179,100.6152,99.21955,97.84448,97.27111,98.51224,98.25596,98.33857,99.40039,98.05959,99.48225,99.88538,99.51724,0.627,0.07,3.25,0.627,0.4449,0.627,4.75,0.07,3.0951,0.74,1.927619,1.857,4.093176,5.84,1.68,1.98,0.9333636,6.3286,5.652637,0.7606364,3.401636,6.851864,99.15002,94.87704,83.13565,101.9093,101.8669,104.9446,95.11484,109.9327,88.34763,1.426095,0.08,5.57,1.426095,1.080204,1.426095,4.99,1.37,0.49,102.9044,102.0616,105.4264,100.6084,94.87337,76.19888,98.08422,97.8,97.32603,97.39364,97.97225,96.70551,96.36623,93.95943,101.5825,95.35872,96.31567,98.5,99.8,94.3573,96.99919,91.99628,101.3251,97.5516,0.2,0.3,0.7,0.0,0.3,0.5,0.0,-0.4,0.1,0.1,0.1,-0.9,0.1,0.1,-0.4,0.1,-0.2,0.2,0.0,0.0,0.1,0.2,-0.9,0.1,-0.062358465,0.042140239,1.6,0.768348167,-0.387555,0.436131846,-0.13447,0.809055569,-2.22481739,1.123049057,5.1,5.2,7.9,10.5,10.2,8.0,8.5
2012-01-01,143,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,10.1,-23.47,-8.3,-20.9,-10.3,-7.9,-12.8,99.72004,99.68091,99.10647,100.79,100.6713,99.54943,99.47417,99.89759,99.47964,99.72424,98.41268,99.96159,98.62843,99.85596,97.97392,100.7075,99.47797,97.85979,97.29167,98.72301,98.30508,98.27773,99.76151,98.53082,99.45758,99.86985,99.73246,0.38,0.01,3.25,0.38,0.2936,0.38,4.75,0.08,3.2696,0.735,1.820909,1.735,3.906029,5.68,1.7,1.97,0.9380909,6.3158,5.761636,0.775,3.3865,6.850591,98.18702,94.83759,84.08257,100.6167,101.1822,102.1938,97.05515,109.975,87.69983,1.222227,0.04029329,6.8,1.222227,1.006932,1.222227,4.99,1.56,0.4,99.3428,100.1055,105.2049,101.5085,96.97344,76.20327,96.88919,98.4,97.71263,96.35876,97.33191,96.81261,95.81995,91.0873,107.6454,95.93237,94.97048,97.9,100.2,91.30169,96.35036,89.76268,111.1906,98.37821,-0.6,-0.7,-0.4,0.4,-0.6,0.6,-0.6,0.5,-0.2,-1.5,0.0,0.7,-0.6,0.1,-0.8,0.4,0.6,-0.2,0.6,0.7,1.1,1.5,1.3,0.2,0.894610454,0.507960195,1.7,-0.240222201,-0.129961,0.533588995,-0.055118,0.305856353,0.861095796,0.83859082,4.6,5.1,7.5,10.5,10.2,8.1,8.3
2012-02-01,144,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,3.1,-24.01,-5.2,-20.6,-10.8,-8.9,-14.3,99.91737,99.83434,99.80901,100.776,100.8343,99.54253,99.45734,99.99356,99.59811,99.61676,98.69049,100.0726,98.75004,99.88686,98.17587,100.7406,99.88873,97.95683,97.41222,98.87268,98.38528,98.29916,100.0787,98.79322,99.49216,99.86147,99.88348,0.3656,0.03,3.25,0.3656,0.3065,0.3656,4.75,0.1,2.9966,0.72,1.851905,1.844,3.746061,5.4557,1.89,1.97,0.9117619,6.30036,5.614953,0.7554762,3.155,6.659,97.81657,95.27741,82.85287,100.725,101.6719,102.2645,101.2409,110.25,86.1936,1.048286,0.0178765,5.36,1.048286,1.000714,1.048286,4.9747,1.59,0.3,93.74603,90.44012,95.01661,90.60755,94.13218,76.73592,95.78609,97.6,98.09923,100.1533,97.86553,96.97119,95.80099,89.30933,101.8112,96.23645,93.71497,96.6,100.1,93.13506,95.80968,86.55189,101.9054,98.78309,0.5,0.2,0.8,0.9,0.5,0.4,0.7,0.5,0.3,0.7,0.1,0.6,0.2,0.2,0.7,0.4,0.2,0.4,0.3,1.1,0.4,0.3,0.7,-0.1,0.894610454,0.507960195,1.7,-0.240222201,-0.129961,0.533588995,-0.055118,0.305856353,0.861095796,0.83859082,5.1,5.1,8.1,10.7,10.2,8.0,8.3
2012-03-01,145,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,2.1,-21.76,-2.2,-11.7,-7.6,-7.6,-9.0,99.95116,100.0271,100.4709,100.6867,100.6636,99.47215,99.41369,100.032,99.65669,99.55645,99.20589,100.1295,98.92523,99.9932,98.03187,100.7609,100.2555,98.01813,97.49482,98.94087,98.40154,98.33058,100.4204,98.91897,99.54586,99.81822,99.94275,0.3567,0.05,3.25,0.3567,0.2831,0.3567,4.75,0.13,2.873,0.854,1.830455,1.887,3.28207,5.37,1.95,2.17,0.9128182,6.308136,5.627636,0.7571363,3.128,6.730336,98.28178,95.41225,83.40892,100.7307,101.7274,102.6519,102.1634,108.9915,86.93694,0.8584545,0.05129925,4.72,0.8584545,0.9878182,0.8584545,4.94,1.49,0.29,102.5228,105.5135,104.0975,92.90775,93.02039,77.04441,97.6246,96.6,98.87242,95.66884,97.65208,96.7581,95.9273,90.54023,102.4976,95.73547,95.3292,97.1,101.2,92.52393,96.89105,87.66869,102.95,98.25735,1.2,0.8,0.4,0.6,1.2,0.5,0.4,0.9,0.3,0.5,0.1,-0.2,0.6,0.3,0.1,-0.1,0.4,0.3,0.2,0.7,0.2,0.2,-1.0,0.0,0.894610454,0.507960195,1.7,-0.240222201,-0.129961,0.533588995,-0.055118,0.305856353,0.861095796,0.83859082,4.9,5.1,7.6,10.8,10.2,7.7,8.2
2012-04-01,146,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,8.3,-20.92,-6.9,-7.5,-8.0,-9.0,-10.1,99.90376,100.0791,100.4042,100.5786,100.4984,99.34859,99.31679,99.9754,99.59203,99.49208,99.49406,100.0988,99.20636,100.1196,98.00861,100.788,100.3433,97.94554,97.43018,98.94233,98.33115,98.30039,100.603,98.95387,99.6022,99.71344,99.91383,0.3451,0.02,3.25,0.3451,0.2802,0.3451,4.75,0.14,2.8257,0.735,1.62421,1.713,3.380931,5.4857,1.82,2.05,0.9131429,6.296582,5.651143,0.7599524,3.170571,6.731381,98.55834,95.3329,83.32635,100.167,101.4001,102.5145,101.5176,109.3385,87.39557,0.7443158,0.01369883,4.37,0.7443158,0.9664524,0.7443158,4.95,1.44,0.29,101.6324,99.41509,101.6611,97.50813,93.76158,77.65973,97.90037,99.5,97.42268,94.40398,97.01174,96.96445,95.64616,90.54023,102.612,96.41967,95.41888,99.1,99.5,90.20167,95.26899,89.06468,102.2536,98.72311,0.3,0.1,0.1,0.0,0.4,0.5,0.3,0.3,1.1,-0.1,0.3,-0.2,0.3,0.3,-0.3,0.0,0.3,-0.1,0.1,-0.5,0.4,0.8,0.1,-0.1,-0.479874494,0.306979765,2.2,-0.023566213,-0.304792,0.106211076,-0.113257,-0.185217245,0.220869022,0.446334746,5.0,5.1,8.4,10.9,10.2,7.7,8.2
2012-05-01,147,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,5.0,-19.71,-5.8,-13.2,-12.6,-11.5,-7.4,99.84405,100.0652,99.58208,100.3906,100.3007,99.16483,99.14233,99.81105,99.4152,99.44799,99.67325,99.9059,99.30405,100.1852,97.83486,100.7757,100.233,97.84977,97.32972,98.91003,98.28216,98.2709,100.586,98.89751,99.67487,99.54523,99.82021,0.337,0.0,3.25,0.337,0.2562,0.337,5.0,0.16,2.4937,0.61,1.336818,1.369,3.526997,5.41,1.51,1.8,0.9388695,6.305367,5.810043,0.7817826,3.35787,7.031,98.44799,94.66688,83.88374,99.9265,101.4981,101.7201,98.69894,107.3121,88.94998,0.6849091,-0.01549806,4.04,0.6849091,0.901413,0.6849091,5.11,1.38,0.29,104.6852,100.6808,102.2148,100.3084,91.78505,78.72839,99.37117,97.5,99.06572,97.73859,97.97225,97.11987,96.37141,91.63438,106.8446,96.62639,96.67439,97.3,101.4,93.50173,96.67477,89.90228,110.3782,98.39607,-0.2,-0.2,-0.2,0.0,-0.1,0.2,0.0,-0.2,0.3,-0.8,0.4,0.4,0.2,0.3,0.4,-0.2,0.2,-0.4,0.0,-0.2,0.1,0.1,-0.2,0.1,-0.479874494,0.306979765,2.2,-0.023566213,-0.304792,0.106211076,-0.113257,-0.185217245,0.220869022,0.446334746,5.1,5.1,8.5,11.0,10.3,8.4,8.2
2012-06-01,148,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,0.9,-19.2,-8.7,-15.2,-12.4,-12.9,-15.4,99.62378,100.0557,98.87421,100.1581,100.2596,98.98247,98.9441,99.63414,99.26991,99.41623,99.60458,99.62105,99.28946,100.1278,97.36729,100.7002,100.1721,97.7606,97.24693,98.81627,98.25478,98.32446,100.4735,98.69199,99.75593,99.33092,99.70252,0.332,0.0,3.25,0.332,0.0277,0.332,5.0,0.16,2.2866,0.678,1.300476,1.255,3.405646,5.24,1.45,1.62,0.9576667,6.31779,5.926476,0.7977143,3.423619,7.071238,98.62794,94.31223,83.78844,99.69127,101.1864,101.4375,99.18535,108.6804,90.17605,0.6588572,-0.05731106,3.7,0.6588572,0.6233333,0.6588572,5.13,1.24,0.32,101.6324,101.2561,101.7719,94.20785,92.89685,79.76012,98.7277,98.8,98.00258,97.85358,97.01174,96.60999,95.53259,90.54023,104.3279,96.64354,96.49503,98.4,100.1,93.25729,95.59341,88.08749,105.0392,98.6786,0.0,-0.2,-0.2,-0.1,-0.1,0.2,-0.3,-0.2,0.1,0.8,0.1,-0.7,0.1,0.0,-0.8,0.1,0.0,-0.4,-0.2,-0.1,-0.1,0.2,-0.2,1.2,-0.479874494,0.306979765,2.2,-0.023566213,-0.304792,0.106211076,-0.113257,-0.185217245,0.220869022,0.446334746,5.5,5.1,7.8,11.0,10.4,8.0,8.2
2012-07-01,149,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,5.2,-12.89,-10.6,-16.8,-14.4,-13.5,-15.9,99.37261,100.0673,98.42619,99.88337,100.2758,98.79678,98.73589,99.5288,99.18822,99.22836,99.42067,99.45289,99.24218,100.0093,97.10139,100.5147,100.2311,97.63914,97.14049,98.76304,98.20596,98.53122,100.3995,98.61956,99.84264,99.11114,99.61166,0.1842,0.0,3.25,0.1842,-0.0742,0.1842,5.0,0.16,2.0678,0.561,1.242273,1.1,3.248108,4.99,1.33,1.53,0.9776818,6.324024,6.055136,0.8140909,3.405273,6.947273,97.793,92.73077,83.33458,99.10265,99.77161,99.27147,100.1735,111.5045,89.36855,0.4970455,-0.1733951,3.46,0.4970455,0.4064773,0.4970455,5.11,1.1,0.3,104.8124,101.1411,101.3289,87.80732,89.68499,79.81316,99.37117,97.7,98.77577,99.80836,97.33191,96.68317,95.91418,90.40347,103.9847,96.83648,96.13631,97.3,101.5,96.43512,96.24223,89.20428,103.5303,98.45396,-0.5,-0.3,0.4,-0.1,-0.5,-0.4,-0.5,-0.1,-0.1,-1.9,-0.1,0.1,-0.6,0.0,-0.4,0.0,0.6,0.2,0.4,1.3,0.6,0.1,-1.0,0.1,-0.257271957,0.892824532,1.9,0.180338896,-0.099499,0.140943886,0.201399,0.051425776,0.717276303,0.144027997,5.4,5.1,7.5,11.1,10.5,8.2,8.2
2012-08-01,150,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,2.8,-12.96,-11.0,-11.8,-15.1,-13.2,-22.5,99.1825,100.0968,98.199,99.63837,100.0023,98.64404,98.54336,99.46803,99.06703,98.95631,99.12709,99.43502,99.09538,99.91418,97.2626,100.3014,100.2203,97.46687,96.95705,98.76147,98.07935,98.58683,100.2459,98.79012,99.92971,98.92764,99.57458,0.1101,-0.05,3.25,0.1101,-0.0798,0.1101,5.0,0.13,1.969,0.569,1.341739,1.149,3.009391,4.88,1.44,1.68,0.9681739,6.340361,6.001826,0.8061739,3.294,6.674783,97.54212,92.42934,83.13261,99.00238,99.22806,99.18934,101.6917,114.5458,88.68065,0.3323913,-0.2072307,3.59,0.3323913,0.3124348,0.3323913,5.04,1.15,0.26,104.558,100.5657,102.6578,90.0075,90.54972,79.59879,100.6581,99.3,98.96907,99.80836,97.97225,96.42379,96.24473,90.2667,107.9886,96.44188,97.66087,98.8,101.3,96.92402,96.89105,88.92508,109.7979,98.32871,0.4,-0.3,0.4,0.4,0.3,-0.2,0.1,0.6,-0.1,0.4,0.0,1.6,0.2,0.1,-0.1,-0.4,0.3,0.4,0.4,0.0,0.4,0.1,0.7,0.4,-0.257271957,0.892824532,1.9,0.180338896,-0.099499,0.140943886,0.201399,0.051425776,0.717276303,0.144027997,5.5,5.0,8.1,11.2,10.6,8.3,8.1
2012-09-01,151,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,-1.9,-14.56,-10.9,-16.7,-16.4,-14.4,-29.6,98.99052,99.97884,98.33283,99.42806,99.63344,98.5059,98.38238,99.42366,98.97215,98.70662,98.75797,99.43901,99.00517,99.91108,97.76335,100.1499,100.187,97.28364,96.73773,98.80329,97.9207,98.42895,100.006,99.10774,100.0233,98.81404,99.60598,0.0993,0.01,3.25,0.0993,-0.1,0.0993,5.0,0.14,2.0402,0.599,1.4905,1.31,2.417785,4.85,1.51,1.72,0.93995,6.33941,5.79055,0.77715,3.20555,6.59965,98.51413,92.79563,82.68317,99.69341,100.0883,101.1116,101.2618,112.5769,87.45087,0.2463,-0.1506581,4.12,0.2463,0.3217,0.2463,4.92,1.04,0.24,106.466,102.4068,100.5537,86.4072,91.78505,81.3893,99.00347,98.6,97.71263,97.62361,96.15795,95.7642,94.91117,90.2667,100.7817,96.39062,95.50856,98.3,100.1,92.03503,94.94458,88.92508,100.9769,98.12672,1.1,0.7,0.0,0.3,0.7,0.0,0.7,0.5,0.3,0.2,0.2,-0.3,0.4,0.0,0.3,-0.3,0.2,0.2,0.2,-0.6,0.2,0.3,0.2,0.1,-0.257271957,0.892824532,1.9,0.180338896,-0.099499,0.140943886,0.201399,0.051425776,0.717276303,0.144027997,5.5,5.0,7.7,11.2,10.6,8.3,7.8
2012-10-01,152,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,4.1,-14.48,-11.6,-14.5,-16.0,-15.8,-27.9,98.73549,99.78981,98.61624,99.32936,99.37327,98.40587,98.26343,99.35385,98.90192,98.54788,98.20246,99.3474,99.03967,99.98929,98.37885,100.12,100.1593,97.19263,96.62982,98.86282,97.84024,98.20219,99.80634,99.33553,100.141,98.79073,99.67986,0.0907,0.01,3.25,0.0907,-0.1068,0.0907,5.0,0.16,2.0154,0.597,1.466956,1.292,2.305469,4.57,1.54,1.75,0.9321739,6.314353,5.74613,0.7706087,3.163131,6.638217,98.64095,93.08884,83.01748,99.62039,100.1024,101.525,102.1278,110.8309,87.00209,0.207913,-0.06339775,3.78,0.207913,0.3345217,0.207913,4.73,0.98,0.23,104.6852,102.1766,100.9967,87.20727,92.77332,80.43919,100.3823,98.8,96.35954,98.5435,95.51761,95.78122,94.57536,90.40347,102.612,96.69737,97.0331,99.0,98.8,94.47953,94.29575,88.50628,102.2536,97.92853,0.3,0.1,0.0,-0.1,0.2,0.3,0.1,-0.1,0.4,0.2,-0.2,0.1,0.2,0.3,-0.9,0.0,0.4,0.0,0.2,-0.1,0.4,0.2,0.2,-0.6,-0.087801291,-0.064330724,2.0,0.010187576,-0.382735,0.062491347,-0.175473,-0.078387646,-0.95351564,0.115640554,5.3,5.0,7.6,11.3,10.5,8.2,7.8
2012-11-01,153,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,-1.9,-14.03,-11.0,-16.5,-16.5,-15.6,-37.0,98.56661,99.69946,98.85765,99.43084,99.60336,98.49126,98.3317,99.33211,98.92007,98.56361,97.80025,99.29346,99.03181,100.1429,98.63955,100.1819,100.2401,97.15341,96.59119,98.87122,97.8683,98.02496,99.72607,99.24879,100.2909,98.86314,99.77821,0.0785,-0.05,3.25,0.0785,-0.0603,0.0785,4.75,0.16,1.8493,0.53,1.335909,1.113,2.246655,4.18,1.46,1.65,0.9389545,6.29576,5.811318,0.7792273,3.216818,6.704409,98.76617,93.00363,84.06772,99.682,99.69717,100.9677,101.4908,110.5525,87.18026,0.192,-0.1449874,3.82,0.192,0.3008182,0.192,4.49,1.06,0.23,103.6676,100.7959,100.5537,86.50721,93.51452,82.26781,98.63577,99.9,95.68299,98.5435,94.87727,95.71312,93.88159,89.17255,101.5825,97.07145,95.68791,99.5,98.1,94.96842,93.64693,87.24989,100.8608,98.52701,0.1,-0.5,-0.2,-0.1,-0.2,0.0,-0.2,-0.7,0.2,-0.3,0.1,-0.4,0.1,-0.1,0.1,0.1,0.2,-0.6,0.0,-0.2,0.0,0.1,0.2,0.1,-0.087801291,-0.064330724,2.0,0.010187576,-0.382735,0.062491347,-0.175473,-0.078387646,-0.95351564,0.115640554,5.4,5.0,7.3,11.5,10.6,8.6,7.7
